gap_type,priority_score,target_playlist_name,target_playlist_url,target_playlist_type,songbook_id,target_genre,target_sutra,track_id,track_title,sc_url,ep_title,ep_url,play_count,like_count,engagement_rate,sutra,primary_genre,secondary_genre,current_playlist_count,current_playlists,match_reason
genre_all,346,BLUESsutra,https://soundcloud.com/bananasutra/sets/bluessutra,genre (all),,BLUES,,2248438640,Side B [07] Revolution's Lit (This Ain't Fiction) - BLOWsutra Revolt Now Bluesy Psychedelic Americana Banjo FOLK,https://soundcloud.com/bananasutra/side-b-07-revolutions-lit-this-aint-fiction-blowsutra-revolt-now-bluesy-psychedelic-americana-banjo-folk-7,Bloom Past Doom - Vol. 2 · 2 songs EPx7 - BLOWsutra (Revolution Ring Series) Fusion Jazz,https://soundcloud.com/bananasutra/sets/bloom-past-doom-vol-2-2-songs-epx7-blowsutra-revolution-ring-series-fusion-jazz,346,4,1.156069,BLOWsutra,FOLK,BLUES,4,"BLOWsutra, BLOWsutra : REVOLT (now), FOLKsutra, FOLKsutra (Best Of)",track genres include BLUES but missing from genre (all) playlist
sutra_songbook,346,BLOWsutra : APES (gone wrong),https://soundcloud.com/bananasutra/sets/blowsutra-apes-gone-wrong,sutra,G-02-APES,,BLOWsutra,2248438640,Side B [07] Revolution's Lit (This Ain't Fiction) - BLOWsutra Revolt Now Bluesy Psychedelic Americana Banjo FOLK,https://soundcloud.com/bananasutra/side-b-07-revolutions-lit-this-aint-fiction-blowsutra-revolt-now-bluesy-psychedelic-americana-banjo-folk-7,Bloom Past Doom - Vol. 2 · 2 songs EPx7 - BLOWsutra (Revolution Ring Series) Fusion Jazz,https://soundcloud.com/bananasutra/sets/bloom-past-doom-vol-2-2-songs-epx7-blowsutra-revolution-ring-series-fusion-jazz,346,4,1.156069,BLOWsutra,FOLK,BLUES,4,"BLOWsutra, BLOWsutra : REVOLT (now), FOLKsutra, FOLKsutra (Best Of)",theme: bloom past doom
sutra_songbook,346,BLOWsutra : MAxA Series,https://soundcloud.com/bananasutra/sets/blowsutra-maxa-series,sutra,G-02-MAXA,,BLOWsutra,2248438640,Side B [07] Revolution's Lit (This Ain't Fiction) - BLOWsutra Revolt Now Bluesy Psychedelic Americana Banjo FOLK,https://soundcloud.com/bananasutra/side-b-07-revolutions-lit-this-aint-fiction-blowsutra-revolt-now-bluesy-psychedelic-americana-banjo-folk-7,Bloom Past Doom - Vol. 2 · 2 songs EPx7 - BLOWsutra (Revolution Ring Series) Fusion Jazz,https://soundcloud.com/bananasutra/sets/bloom-past-doom-vol-2-2-songs-epx7-blowsutra-revolution-ring-series-fusion-jazz,346,4,1.156069,BLOWsutra,FOLK,BLUES,4,"BLOWsutra, BLOWsutra : REVOLT (now), FOLKsutra, FOLKsutra (Best Of)",theme: series
genre_all,345,BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/burlesquesutra,genre (all),,BURLESQUE,,1955826387,Mind the Felon (one) • JAZZsutra,https://soundcloud.com/bananasutra/1-mind-the-felon,Mind the Felon EP X5 | JAZZ LOFI : Psychedelic Paradox Soul Chanson,https://soundcloud.com/bananasutra/sets/mind-the-felon-bananasutra-jazz-lofi,345,3,0.869565,QUACKsutra,JAZZ,BURLESQUE,4,"BLOWsutra, JAZZsutra, QUACKsutra : DUCK (shady), QUACKsutra where we sing FU",track genres include BURLESQUE but missing from genre (all) playlist
genre_best_of,345,JAZZsutra (Best Of),https://soundcloud.com/bananasutra/sets/jazzsutra-best-of,genre (best of),G-00-JAZZ,JAZZ,,1955826387,Mind the Felon (one) • JAZZsutra,https://soundcloud.com/bananasutra/1-mind-the-felon,Mind the Felon EP X5 | JAZZ LOFI : Psychedelic Paradox Soul Chanson,https://soundcloud.com/bananasutra/sets/mind-the-felon-bananasutra-jazz-lofi,345,3,0.869565,QUACKsutra,JAZZ,BURLESQUE,4,"BLOWsutra, JAZZsutra, QUACKsutra : DUCK (shady), QUACKsutra where we sing FU",primary genre JAZZ + play≥300/like≥5 but missing from Best Of playlist
sutra_all,344,KNOWsutra where questions matter,https://soundcloud.com/bananasutra/sets/sutraknow,sutra (all),,,KNOWsutra,2140154130,[03] BANANA ALLELUIA — KNOWsutra Banjo Waltz Bounce BURLESQUE,https://soundcloud.com/bananasutra/03-banana-alleluia-knowsutra-banjo-waltz-bounce-burlesque-3,BANANA ALLELUIA ♾ EPx5 ♾ KNOWsutra BURLESQUE,https://soundcloud.com/bananasutra/sets/banana-alleluia-epx5-knowsutra-burlesque,344,5,1.453488,KNOWsutra,FOLK,BURLESQUE,6,"BURLESQUEsutra, BURLESQUEsutra (Best Of), FOLKsutra, FOLKsutra (Best Of), HIDDEN PEELS, SHOWsutra : B.J. (is for Banana Jesters)",track sutra=KNOWsutra but missing from sutra (all) playlist
sutra_songbook,344,KNOWsutra : (naked) TRUTH,https://soundcloud.com/bananasutra/sets/knowsura-naked-truth,sutra,G-01-TRUT,,KNOWsutra,2140154130,[03] BANANA ALLELUIA — KNOWsutra Banjo Waltz Bounce BURLESQUE,https://soundcloud.com/bananasutra/03-banana-alleluia-knowsutra-banjo-waltz-bounce-burlesque-3,BANANA ALLELUIA ♾ EPx5 ♾ KNOWsutra BURLESQUE,https://soundcloud.com/bananasutra/sets/banana-alleluia-epx5-knowsutra-burlesque,344,5,1.453488,KNOWsutra,FOLK,BURLESQUE,6,"BURLESQUEsutra, BURLESQUEsutra (Best Of), FOLKsutra, FOLKsutra (Best Of), HIDDEN PEELS, SHOWsutra : B.J. (is for Banana Jesters)",ep_sibling: 1 track(s) from same EP already in songbook
genre_all,341,MANTRAsutra,https://soundcloud.com/bananasutra/sets/mantrasutra,genre (all),,MANTRA,,2183295839,[02] The Love Of A Dove - GROWsutra Duende Amoris Fado Fiddle INDIE,https://soundcloud.com/bananasutra/02-the-love-of-a-dove-growsutra-duende-amoris-fado-fiddle-indie-2,The Love of a Dove ☩ EPx18 ☩ GROWsutra Peace Fusion Prayer,https://soundcloud.com/bananasutra/sets/the-love-of-a-dove-epx18-growsutra-peace-fusion-prayer,341,7,2.052786,KNOWsutra,INDIE,MANTRA,4,"GROWsutra where we be brave, INDIEsutra, INDIEsutra (Best Of), KNOWsutra : PEACE (not War)",track genres include MANTRA but missing from genre (all) playlist
sutra_all,341,KNOWsutra where questions matter,https://soundcloud.com/bananasutra/sets/sutraknow,sutra (all),,,KNOWsutra,2183295839,[02] The Love Of A Dove - GROWsutra Duende Amoris Fado Fiddle INDIE,https://soundcloud.com/bananasutra/02-the-love-of-a-dove-growsutra-duende-amoris-fado-fiddle-indie-2,The Love of a Dove ☩ EPx18 ☩ GROWsutra Peace Fusion Prayer,https://soundcloud.com/bananasutra/sets/the-love-of-a-dove-epx18-growsutra-peace-fusion-prayer,341,7,2.052786,KNOWsutra,INDIE,MANTRA,4,"GROWsutra where we be brave, INDIEsutra, INDIEsutra (Best Of), KNOWsutra : PEACE (not War)",track sutra=KNOWsutra but missing from sutra (all) playlist
genre_all,339,BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/burlesquesutra,genre (all),,BURLESQUE,,2241219641,"[15] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Jazz Cello DUB",https://soundcloud.com/bananasutra/15-its-an-ethical-paradox-an-oxymoron-maze-knowsutra-bertrand-knows-gipsy-burlesque-jazz-cello-dub-15,It's an Ethical Paradox • Vol. 2 EPx15 • KNOWsutra (Bertrand Knows) Gipsy Burlesque Jazz,https://soundcloud.com/bananasutra/sets/its-an-ethical-paradox-an-oxymoron-maze-vol-2-epx15-knowsutra-bertrand-knows-gipsy-burlesque-jazz,339,5,1.474926,KNOWsutra,DUB,"BURLESQUE,JAZZ",2,"DUBsutra (Best Of), KNOWsutra where questions matter",track genres include BURLESQUE but missing from genre (all) playlist
genre_all,339,DUBsutra,https://soundcloud.com/bananasutra/sets/dubsutra,genre (all),,DUB,,2241219641,"[15] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Jazz Cello DUB",https://soundcloud.com/bananasutra/15-its-an-ethical-paradox-an-oxymoron-maze-knowsutra-bertrand-knows-gipsy-burlesque-jazz-cello-dub-15,It's an Ethical Paradox • Vol. 2 EPx15 • KNOWsutra (Bertrand Knows) Gipsy Burlesque Jazz,https://soundcloud.com/bananasutra/sets/its-an-ethical-paradox-an-oxymoron-maze-vol-2-epx15-knowsutra-bertrand-knows-gipsy-burlesque-jazz,339,5,1.474926,KNOWsutra,DUB,"BURLESQUE,JAZZ",2,"DUBsutra (Best Of), KNOWsutra where questions matter",track genres include DUB but missing from genre (all) playlist
genre_all,339,DUBsutra,https://soundcloud.com/bananasutra/sets/dubsutra,genre (all),,DUB,,2226413237,Side A [01] Donkeys Years • SHOWsutra Fanana Club Gipsy Flamenco Cabaret Dub INDIE,https://soundcloud.com/bananasutra/side-a-01-donkeys-years-showsutra-fanana-club-gipsy-flamenco-cabaret-dub-indie-1,Donkeys Years - SHOWsutra Fanana Club Gratitude EPx20,https://soundcloud.com/bananasutra/sets/donkeys-years-showsutra-fanana-club-gratitude-epx20,339,3,0.884956,GLOWsutra,DUB,"INDIE,FLAMENCO",2,"INDIEsutra, SHOWsutra where bananas play",track genres include DUB but missing from genre (all) playlist
genre_all,339,INDIEsutra,https://soundcloud.com/bananasutra/sets/indiesutra-2,genre (all),,INDIE,,2129607399,[03] Cassandra's Lullaby • World Reckoning INDIE FOLK,https://soundcloud.com/bananasutra/03-cassandras-lullaby-world-reckoning-indie-folk-3,Cassandra’s Lullaby • KNOWsutra EPx11 World,https://soundcloud.com/bananasutra/sets/cassandras-lullaby,339,5,1.474926,KNOWsutra,FOLK,INDIE,5,"FOLKsutra, FOLKsutra (Best Of), HIDDEN PEELS, KNOWsutra : PEACE (not War), KNOWsutra where questions matter",track genres include INDIE but missing from genre (all) playlist
genre_all,339,JAZZsutra,https://soundcloud.com/bananasutra/sets/jazzsutra,genre (all),,JAZZ,,2241219641,"[15] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Jazz Cello DUB",https://soundcloud.com/bananasutra/15-its-an-ethical-paradox-an-oxymoron-maze-knowsutra-bertrand-knows-gipsy-burlesque-jazz-cello-dub-15,It's an Ethical Paradox • Vol. 2 EPx15 • KNOWsutra (Bertrand Knows) Gipsy Burlesque Jazz,https://soundcloud.com/bananasutra/sets/its-an-ethical-paradox-an-oxymoron-maze-vol-2-epx15-knowsutra-bertrand-knows-gipsy-burlesque-jazz,339,5,1.474926,KNOWsutra,DUB,"BURLESQUE,JAZZ",2,"DUBsutra (Best Of), KNOWsutra where questions matter",track genres include JAZZ but missing from genre (all) playlist
genre_best_of,339,DUBsutra (Best Of),https://soundcloud.com/bananasutra/sets/dubsutra-best-of,genre (best of),G-00-DUB,DUB,,2226413237,Side A [01] Donkeys Years • SHOWsutra Fanana Club Gipsy Flamenco Cabaret Dub INDIE,https://soundcloud.com/bananasutra/side-a-01-donkeys-years-showsutra-fanana-club-gipsy-flamenco-cabaret-dub-indie-1,Donkeys Years - SHOWsutra Fanana Club Gratitude EPx20,https://soundcloud.com/bananasutra/sets/donkeys-years-showsutra-fanana-club-gratitude-epx20,339,3,0.884956,GLOWsutra,DUB,"INDIE,FLAMENCO",2,"INDIEsutra, SHOWsutra where bananas play",primary genre DUB + play≥300/like≥5 but missing from Best Of playlist
genre_best_of,339,INDIEsutra (Best Of),https://soundcloud.com/bananasutra/sets/indiesutra-best-of,genre (best of),G-00-INDI,INDIE,,2285005589,[01] This Is My Quest • GROWsutra Psychedelic Gipsy Techno Fado Flamenco Duende INDIE,https://soundcloud.com/bananasutra/01-this-is-my-quest-growsutra-psychedelic-gipsy-techno-fado-flamenco-duende-indie-1,This Is My Quest • GROWsutra (Dare to Care) Dream EPx19,https://soundcloud.com/bananasutra/sets/this-is-my-quest-growsutra-epx19,339,3,0.884956,GLOWsutra,INDIE,"TECHNO,FLAMENCO",2,"GROWsutra where we be brave, INDIEsutra",primary genre INDIE + play≥300/like≥5 but missing from Best Of playlist
sutra_all,339,GLOWsutra where gratitude feeds,https://soundcloud.com/bananasutra/sets/sutraglow,sutra (all),,,GLOWsutra,2285005589,[01] This Is My Quest • GROWsutra Psychedelic Gipsy Techno Fado Flamenco Duende INDIE,https://soundcloud.com/bananasutra/01-this-is-my-quest-growsutra-psychedelic-gipsy-techno-fado-flamenco-duende-indie-1,This Is My Quest • GROWsutra (Dare to Care) Dream EPx19,https://soundcloud.com/bananasutra/sets/this-is-my-quest-growsutra-epx19,339,3,0.884956,GLOWsutra,INDIE,"TECHNO,FLAMENCO",2,"GROWsutra where we be brave, INDIEsutra",track sutra=GLOWsutra but missing from sutra (all) playlist
sutra_all,339,GLOWsutra where gratitude feeds,https://soundcloud.com/bananasutra/sets/sutraglow,sutra (all),,,GLOWsutra,2226413237,Side A [01] Donkeys Years • SHOWsutra Fanana Club Gipsy Flamenco Cabaret Dub INDIE,https://soundcloud.com/bananasutra/side-a-01-donkeys-years-showsutra-fanana-club-gipsy-flamenco-cabaret-dub-indie-1,Donkeys Years - SHOWsutra Fanana Club Gratitude EPx20,https://soundcloud.com/bananasutra/sets/donkeys-years-showsutra-fanana-club-gratitude-epx20,339,3,0.884956,GLOWsutra,DUB,"INDIE,FLAMENCO",2,"INDIEsutra, SHOWsutra where bananas play",track sutra=GLOWsutra but missing from sutra (all) playlist
sutra_songbook,339,GROWsutra : DARE (to care),https://soundcloud.com/bananasutra/sets/growsutra-dare-to-care,sutra,G-04-DARE,,GROWsutra,2285005589,[01] This Is My Quest • GROWsutra Psychedelic Gipsy Techno Fado Flamenco Duende INDIE,https://soundcloud.com/bananasutra/01-this-is-my-quest-growsutra-psychedelic-gipsy-techno-fado-flamenco-duende-indie-1,This Is My Quest • GROWsutra (Dare to Care) Dream EPx19,https://soundcloud.com/bananasutra/sets/this-is-my-quest-growsutra-epx19,339,3,0.884956,GLOWsutra,INDIE,"TECHNO,FLAMENCO",2,"GROWsutra where we be brave, INDIEsutra","theme: dare to care, this is my quest, dare; ep_sibling: 1 track(s) from same EP already in songbook"
sutra_songbook,339,KNOWsutra : BERTRAND (mon chéri),https://soundcloud.com/bananasutra/sets/knowsutra-bertrand-mon-cheri,sutra,G-01-BERT,,KNOWsutra,2241219641,"[15] It's an Ethical Paradox, an Oxymoron Maze • KNOWsutra (Bertrand Knows) Gipsy Burlesque Jazz Cello DUB",https://soundcloud.com/bananasutra/15-its-an-ethical-paradox-an-oxymoron-maze-knowsutra-bertrand-knows-gipsy-burlesque-jazz-cello-dub-15,It's an Ethical Paradox • Vol. 2 EPx15 • KNOWsutra (Bertrand Knows) Gipsy Burlesque Jazz,https://soundcloud.com/bananasutra/sets/its-an-ethical-paradox-an-oxymoron-maze-vol-2-epx15-knowsutra-bertrand-knows-gipsy-burlesque-jazz,339,5,1.474926,KNOWsutra,DUB,"BURLESQUE,JAZZ",2,"DUBsutra (Best Of), KNOWsutra where questions matter","theme: bertrand, ethical paradox, oxymoron maze; ep_sibling: 4 track(s) from same EP already in songbook"
sutra_songbook,339,SHOWsutra : FANANA Club,https://soundcloud.com/bananasutra/sets/showsutra-fanana-club,sutra,G-03-FANA,,SHOWsutra,2226413237,Side A [01] Donkeys Years • SHOWsutra Fanana Club Gipsy Flamenco Cabaret Dub INDIE,https://soundcloud.com/bananasutra/side-a-01-donkeys-years-showsutra-fanana-club-gipsy-flamenco-cabaret-dub-indie-1,Donkeys Years - SHOWsutra Fanana Club Gratitude EPx20,https://soundcloud.com/bananasutra/sets/donkeys-years-showsutra-fanana-club-gratitude-epx20,339,3,0.884956,GLOWsutra,DUB,"INDIE,FLAMENCO",2,"INDIEsutra, SHOWsutra where bananas play","theme: fanana club, fanana, club; ep_sibling: 1 track(s) from same EP already in songbook"
genre_all,338,JAZZsutra,https://soundcloud.com/bananasutra/sets/jazzsutra,genre (all),,JAZZ,,2266847453,[09] Question The Nation • BLOWsutra (Revolt Now) SWK Dubby Raw Acoustic Bass Jazz LOFI,https://soundcloud.com/bananasutra/09-question-the-nation-blowsutra-revolt-now-swk-dubby-raw-acoustic-bass-jazz-lofi-9,Question the Nation • EPx10 • BLOWsutra Psychedelic Dub Revolution,https://soundcloud.com/bananasutra/sets/question-the-nation-blowsutra-psychedelic-revolution-epx10,338,6,1.775148,BLOWsutra,LOFI,JAZZ,2,"BLOWsutra, LOFIsutra",track genres include JAZZ but missing from genre (all) playlist
genre_best_of,338,LOFIsutra (Best Of),https://soundcloud.com/bananasutra/sets/lofisutra-best-of,genre (best of),G-00-LOFI,LOFI,,2266847453,[09] Question The Nation • BLOWsutra (Revolt Now) SWK Dubby Raw Acoustic Bass Jazz LOFI,https://soundcloud.com/bananasutra/09-question-the-nation-blowsutra-revolt-now-swk-dubby-raw-acoustic-bass-jazz-lofi-9,Question the Nation • EPx10 • BLOWsutra Psychedelic Dub Revolution,https://soundcloud.com/bananasutra/sets/question-the-nation-blowsutra-psychedelic-revolution-epx10,338,6,1.775148,BLOWsutra,LOFI,JAZZ,2,"BLOWsutra, LOFIsutra",primary genre LOFI + play≥300/like≥5 but missing from Best Of playlist
sutra_songbook,338,BLOWsutra : REVOLT (now),https://soundcloud.com/bananasutra/sets/blowsutra-revolt-now,sutra,G-02-REVO,,BLOWsutra,2266847453,[09] Question The Nation • BLOWsutra (Revolt Now) SWK Dubby Raw Acoustic Bass Jazz LOFI,https://soundcloud.com/bananasutra/09-question-the-nation-blowsutra-revolt-now-swk-dubby-raw-acoustic-bass-jazz-lofi-9,Question the Nation • EPx10 • BLOWsutra Psychedelic Dub Revolution,https://soundcloud.com/bananasutra/sets/question-the-nation-blowsutra-psychedelic-revolution-epx10,338,6,1.775148,BLOWsutra,LOFI,JAZZ,2,"BLOWsutra, LOFIsutra","theme: revolt now, question the nation, revolt"
sutra_all,337,KNOWsutra where questions matter,https://soundcloud.com/bananasutra/sets/sutraknow,sutra (all),,,KNOWsutra,2216896460,[06] Shady Fools (Oh Can’t You See?) • BLOWsutra Arabesk Fado Hip Hop LOFI,https://soundcloud.com/bananasutra/06-shady-fools-oh-cant-you-see-blowsutra-arabesk-fado-hip-hop-lofi-6,Shady Fools (Oh Can’t You See?) • Vol. 2 EPx9 • BLOWsutra Ego Gone Loco LoFi Burlesque,https://soundcloud.com/bananasutra/sets/shady-fools-oh-cant-you-see-vol-2-epx9-blowsutra-ego-gone-loco-lofi-burlesque,337,7,2.077151,KNOWsutra,LOFI,GIPSY,2,"LOFIsutra, LOFIsutra (Best Of)",track sutra=KNOWsutra but missing from sutra (all) playlist
sutra_songbook,337,BLOWsutra : EGO (gone loco),https://soundcloud.com/bananasutra/sets/knowsutra-ego-gone-loco,sutra,G-02-EGO,,BLOWsutra,2216896460,[06] Shady Fools (Oh Can’t You See?) • BLOWsutra Arabesk Fado Hip Hop LOFI,https://soundcloud.com/bananasutra/06-shady-fools-oh-cant-you-see-blowsutra-arabesk-fado-hip-hop-lofi-6,Shady Fools (Oh Can’t You See?) • Vol. 2 EPx9 • BLOWsutra Ego Gone Loco LoFi Burlesque,https://soundcloud.com/bananasutra/sets/shady-fools-oh-cant-you-see-vol-2-epx9-blowsutra-ego-gone-loco-lofi-burlesque,337,7,2.077151,KNOWsutra,LOFI,GIPSY,2,"LOFIsutra, LOFIsutra (Best Of)","theme: ego gone loco, loco"
sutra_songbook,337,QUACKsutra : DUCK (shady),https://soundcloud.com/bananasutra/sets/quacksutra-duck-shady,sutra,G-02-DUC,,QUACKsutra,2216896460,[06] Shady Fools (Oh Can’t You See?) • BLOWsutra Arabesk Fado Hip Hop LOFI,https://soundcloud.com/bananasutra/06-shady-fools-oh-cant-you-see-blowsutra-arabesk-fado-hip-hop-lofi-6,Shady Fools (Oh Can’t You See?) • Vol. 2 EPx9 • BLOWsutra Ego Gone Loco LoFi Burlesque,https://soundcloud.com/bananasutra/sets/shady-fools-oh-cant-you-see-vol-2-epx9-blowsutra-ego-gone-loco-lofi-burlesque,337,7,2.077151,KNOWsutra,LOFI,GIPSY,2,"LOFIsutra, LOFIsutra (Best Of)",theme: shady
sutra_songbook,337,SHOWsutra: (shades of) FOOLS,https://soundcloud.com/bananasutra/sets/showsutra-shades-of-fools,sutra,G-03-FOOL,,SHOWsutra,2216896460,[06] Shady Fools (Oh Can’t You See?) • BLOWsutra Arabesk Fado Hip Hop LOFI,https://soundcloud.com/bananasutra/06-shady-fools-oh-cant-you-see-blowsutra-arabesk-fado-hip-hop-lofi-6,Shady Fools (Oh Can’t You See?) • Vol. 2 EPx9 • BLOWsutra Ego Gone Loco LoFi Burlesque,https://soundcloud.com/bananasutra/sets/shady-fools-oh-cant-you-see-vol-2-epx9-blowsutra-ego-gone-loco-lofi-burlesque,337,7,2.077151,KNOWsutra,LOFI,GIPSY,2,"LOFIsutra, LOFIsutra (Best Of)",theme: fools
genre_all,336,JAZZsutra,https://soundcloud.com/bananasutra/sets/jazzsutra,genre (all),,JAZZ,,2108793279,"[03] Thank you, Mister Paine - American Accountability Revolution BLUESsutra",https://soundcloud.com/bananasutra/03-thank-you-mister-paine-american-accountability-revolution-bluessutra-3,Thank you · Mister Paine - American Accountability Revolution Blues EPx3,https://soundcloud.com/bananasutra/sets/thank-you-mister-paine-american-accountability-revolution-blues-epx3,336,6,1.785714,BLOWsutra,BLUES,JAZZ,3,"BLUESsutra, BLUESsutra (Best Of), QUACKsutra where we sing FU",track genres include JAZZ but missing from genre (all) playlist
sutra_all,336,BLOWsutra,https://soundcloud.com/bananasutra/sets/sutrablow,sutra (all),,,BLOWsutra,2108793279,"[03] Thank you, Mister Paine - American Accountability Revolution BLUESsutra",https://soundcloud.com/bananasutra/03-thank-you-mister-paine-american-accountability-revolution-bluessutra-3,Thank you · Mister Paine - American Accountability Revolution Blues EPx3,https://soundcloud.com/bananasutra/sets/thank-you-mister-paine-american-accountability-revolution-blues-epx3,336,6,1.785714,BLOWsutra,BLUES,JAZZ,3,"BLUESsutra, BLUESsutra (Best Of), QUACKsutra where we sing FU",track sutra=BLOWsutra but missing from sutra (all) playlist
sutra_songbook,336,BLOWsutra : REVOLT (now),https://soundcloud.com/bananasutra/sets/blowsutra-revolt-now,sutra,G-02-REVO,,BLOWsutra,2108793279,"[03] Thank you, Mister Paine - American Accountability Revolution BLUESsutra",https://soundcloud.com/bananasutra/03-thank-you-mister-paine-american-accountability-revolution-bluessutra-3,Thank you · Mister Paine - American Accountability Revolution Blues EPx3,https://soundcloud.com/bananasutra/sets/thank-you-mister-paine-american-accountability-revolution-blues-epx3,336,6,1.785714,BLOWsutra,BLUES,JAZZ,3,"BLUESsutra, BLUESsutra (Best Of), QUACKsutra where we sing FU",ep_sibling: 2 track(s) from same EP already in songbook
sutra_songbook,336,BOWsutra : (Thank) Dogs,https://soundcloud.com/bananasutra/sets/bowsutra-thank-dogs,sutra,G-07-DOGS,,SHOWsutra,2108793279,"[03] Thank you, Mister Paine - American Accountability Revolution BLUESsutra",https://soundcloud.com/bananasutra/03-thank-you-mister-paine-american-accountability-revolution-bluessutra-3,Thank you · Mister Paine - American Accountability Revolution Blues EPx3,https://soundcloud.com/bananasutra/sets/thank-you-mister-paine-american-accountability-revolution-blues-epx3,336,6,1.785714,BLOWsutra,BLUES,JAZZ,3,"BLUESsutra, BLUESsutra (Best Of), QUACKsutra where we sing FU",theme: thank
