Track Title,Track Link,In Catalog?,Playlist Title,Playlist Link,Owner,Owner Profile,Owner Followers,Playlist Track Count,Playlist Duration (min),Playlist Likes,Playlist Reposts,Playlist Published,Playlist Last Updated,Scrape Date,Tier
[06] Fluye • Queen (of Authentic) DUB (2),open,Yes,Bananasutra,open,Lincoln Scott,profile,0,82,270,2,0,2026-05-21,2026-05-27,2026-07-11,Mid-size Playlist (Repeat)
[06] Fluye • Queen (of Authentic) DUB (2),open,Yes,&&*,open,9uzzy,profile,28,249,791,1,0,2025-12-06,2025-12-06,2026-07-11,Catalog Mirror (Superfan)
[02] Fluye • La Poesita Fado (1),open,No,lana del,open,Nour Soror,profile,1,20,98,0,0,2021-05-20,2026-04-19,2026-07-11,Niche/Emerging Curator
[11] Fluye • Feel Di (Ragga) Riddim DUB,open,Yes,&&*,open,9uzzy,profile,28,249,791,1,0,2025-12-06,2025-12-06,2026-07-11,Catalog Mirror (Superfan)
[11] Fluye • Feel Di (Ragga) Riddim DUB,open,Yes,jazz,open,Ali Masomu,profile,0,8,27,0,0,2025-05-20,2025-10-10,2026-07-11,Niche/Emerging Curator
[10] Fluye • Muse Prima DUB (2),open,No,&&*,open,9uzzy,profile,28,249,791,1,0,2025-12-06,2025-12-06,2026-07-11,Catalog Mirror (Superfan)
[10] Fluye • Muse Prima DUB (2),open,No,Canciones Reggae,open,SJ Cristian,profile,18,375,1686,5,0,2023-12-23,2026-05-29,2026-07-11,Generic Dump (low signal)
[10] Fluye • Muse Prima DUB (2),open,No,REGGAE,open,Pouca.Idea,profile,20,67,309,0,0,2018-01-05,2025-05-19,2026-07-11,Mid-size Playlist
[01] Fluye • Oh My (Socrates) Cello INDIE,open,Yes,Blues,open,Sofiko,profile,1,92,480,0,0,2024-05-11,2025-06-05,2026-07-11,Mid-size Playlist
[03] Fluye • La Poesita Fado INDIE (1),open,No,Bonita,open,Xirque,profile,0,2,6,0,0,2025-05-04,2025-05-20,2026-07-11,Niche/Emerging Curator
[08] Fluye • Miss Cheeky DUB (2),open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[08] Fluye • Miss Cheeky DUB (2),open,Yes,&&*,open,9uzzy,profile,28,249,791,1,0,2025-12-06,2025-12-06,2026-07-11,Catalog Mirror (Superfan)
RUN v5 (2) [ordo duende amoris],open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
RUN v5 (2) [ordo duende amoris],open,Yes,Poetry Music,open,firelingo,profile,7,54,201,1,0,2025-08-16,2025-09-09,2026-07-11,Mid-size Playlist
RUN v2 - Duende Amoris FOLK,open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
RUN v2 - Duende Amoris FOLK,open,Yes,Poetry Music,open,firelingo,profile,7,54,201,1,0,2025-08-16,2025-09-09,2026-07-11,Mid-size Playlist
RUN v3 [ordo Duende amoris],open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
RUN v5 - cello-fi,open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
RUN V3 - Destiny BLUES (high),open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
RUN V3 - Destiny BLUES (high),open,Yes,Poetry Music,open,firelingo,profile,7,54,201,1,0,2025-08-16,2025-09-09,2026-07-11,Mid-size Playlist
RUN V3 - Destiny BLUES (high),open,Yes,Blues,open,kami,profile,9,10,54,0,0,2020-10-18,2025-06-06,2026-07-11,Niche/Emerging Curator
RUN V3 - Destiny BLUES (high),open,Yes,Copy of Chill,open,Claire louise,profile,1,202,1234,0,0,2025-06-06,2025-06-06,2026-07-11,Generic Dump (low signal)
RUN V3 - Destiny BLUES (high),open,Yes,Country,open,Shayanabolfazlistudio,profile,5,44,223,0,0,2023-11-26,2026-05-10,2026-07-11,Mid-size Playlist
RUN V3 - Destiny BLUES (high),open,Yes,Chill,open,Sammy M,profile,7,339,1747,1,0,2025-05-15,2026-07-10,2026-07-11,Generic Dump (low signal)
RUN v4 (1) - Muse DUB,open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
RUN v4 (1) - Muse DUB,open,No,BiG AL🙏,open,Angus,profile,54,121,497,0,0,2025-07-29,2026-05-11,2026-07-11,Mid-size Playlist (Repeat)
RUN v4 (1) - Muse DUB,open,No,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
RUN V1 - Duende Amoris (high),open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
RUN v4 (2) [ordo Duende amoris],open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
RUN v1 - cello mama,open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
RUN v1 - cello mama,open,Yes,Bananasutra,open,Lincoln Scott,profile,0,82,270,2,0,2026-05-21,2026-05-27,2026-07-11,Mid-size Playlist (Repeat)
RUN v5 - Destiny BLUES (high),open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
RUN v2 (1) - Muse DUB,open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
RUN v2 (1) - Muse DUB,open,No,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
RUN v3 (2) - Booya Blowers BANJOsutra,open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
RUN v3 (1) - Booya Blowers BANJOsutra,open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
RUN v2 - Muse DUB,open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
RUN v2 - Muse DUB,open,Yes,GenteL RaiN,open,Angus,profile,54,97,405,0,0,2025-11-12,2026-05-11,2026-07-11,Mid-size Playlist (Repeat)
RUN v2 - Muse DUB,open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
RUN v2 - Muse DUB,open,Yes,Poetry Music,open,firelingo,profile,7,54,201,1,0,2025-08-16,2025-09-09,2026-07-11,Mid-size Playlist
RUN v2 - Muse DUB,open,Yes,house to house,open,iman avazkhani,profile,2,49,517,0,0,2025-05-16,2025-08-07,2026-07-11,Mid-size Playlist
RUN v4 (2) - Muse DUB,open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
RUN v3  - Muse DUB (low),open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
RUN v3 - Muse DUB (high,open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
RUN v4 (1) [ordo Duende amoris],open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
RUN v5 (1) [ordo duende amoris],open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
RUN v1 - Muse DUB,open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
RUN v1 - Muse DUB,open,No,Stars,open,sara.k,profile,19738,8,28,1,0,2025-05-16,2026-03-26,2026-07-11,Priority Curator
RUN v5 - Booya Blowers BANJOsutra,open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
RUN v4 - WSWHFN DUB,open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
RUN v4 - WSWHFN DUB,open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[02] Male Fantasies • Minimal DRUM LOFIsutra,open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
[01] Male Fantasies • Minimal Vocal JAZZsutra,open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
[01] Male Fantasies • Minimal Vocal JAZZsutra,open,Yes,Poetry Music,open,firelingo,profile,7,54,201,1,0,2025-08-16,2025-09-09,2026-07-11,Mid-size Playlist
[01] Male Fantasies • Minimal Vocal JAZZsutra,open,Yes,Mac'S,open,Kerono,profile,0,26,71,0,0,2025-05-15,2025-05-16,2026-07-11,Niche/Emerging Curator
Kindness (single) VOL. 04,open,Yes,Stars,open,sara.k,profile,19738,8,28,1,0,2025-05-16,2026-03-26,2026-07-11,Priority Curator
[13] Queer Almighty - Born to Waltz - BANJOsutra,open,No,BiG AL🙏,open,Angus,profile,54,121,497,0,0,2025-07-29,2026-05-11,2026-07-11,Mid-size Playlist (Repeat)
[13] Queer Almighty - Born to Waltz - BANJOsutra,open,No,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[15] Queer Almighty - Drum Mantra DUBsutra,open,Yes,&&*,open,9uzzy,profile,28,249,791,1,0,2025-12-06,2025-12-06,2026-07-11,Catalog Mirror (Superfan)
[15] Queer Almighty - Drum Mantra DUBsutra,open,Yes,Poetry Music,open,firelingo,profile,7,54,201,1,0,2025-08-16,2025-09-09,2026-07-11,Mid-size Playlist
[15] Queer Almighty - Drum Mantra DUBsutra,open,Yes,rock jazz,open,Hakob Yeremyan,profile,5,70,527,4,0,2017-05-04,2026-04-16,2026-07-11,Mid-size Playlist
[15] Queer Almighty - Drum Mantra DUBsutra,open,Yes,Playlist de cria,open,Ruan Alexsandro,profile,0,33,123,0,0,2025-05-16,2025-05-21,2026-07-11,Mid-size Playlist
[08] Queer Almighty - Tell me why - FOLK BANJOsutra,open,Yes,Beauteeez II,open,Sam,profile,7,497,2288,0,1,2021-03-28,2025-10-06,2026-07-11,Generic Dump (low signal)
[01] Queer Almighty - Folk BANJOsutra,open,Yes,cafe,open,shantia,profile,3,39,162,1,0,2025-11-01,2026-06-22,2026-07-11,Mid-size Playlist
[05] Queer Almighty - Jazzy Queer Almighty - BLUESy BANJOsutra,open,Yes,guitar,open,tylar,profile,5,31,315,1,0,2019-05-28,2025-12-10,2026-07-11,Mid-size Playlist (Repeat)
[05] Queer Almighty - Jazzy Queer Almighty - BLUESy BANJOsutra,open,Yes,Donn,open,Helio Correa,profile,4,37,133,1,0,2025-11-28,2026-02-03,2026-07-11,Mid-size Playlist
[05] Queer Almighty - Jazzy Queer Almighty - BLUESy BANJOsutra,open,Yes,France melody,open,Trịnh Trinh,profile,7,112,526,1,0,2022-04-08,2026-04-20,2026-07-11,Mid-size Playlist
[05] Queer Almighty - Jazzy Queer Almighty - BLUESy BANJOsutra,open,Yes,2025,open,Mx. Phoebe's Viewpoint,profile,178,74,298,0,0,2025-05-15,2025-05-17,2026-07-11,Mid-size Playlist
[05] Queer Almighty - Jazzy Queer Almighty - BLUESy BANJOsutra,open,Yes,🧘‍♂️🧘‍♂️🧘‍♂️,open,ali roostaei,profile,0,10,39,0,0,2025-05-05,2026-06-11,2026-07-11,Niche/Emerging Curator
[05] Queer Almighty - Jazzy Queer Almighty - BLUESy BANJOsutra,open,Yes,$,open,.,profile,0,9,33,0,0,2025-05-15,2025-05-17,2026-07-11,Niche/Emerging Curator
[04] Reason over Reverence - They said bow down but we rise 2 - DUBsutra,open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[04] Reason over Reverence - They said bow down but we rise 2 - DUBsutra,open,Yes,&&*,open,9uzzy,profile,28,249,791,1,0,2025-12-06,2025-12-06,2026-07-11,Catalog Mirror (Superfan)
[04] Reason over Reverence - They said bow down but we rise 2 - DUBsutra,open,Yes,Poetry Music,open,firelingo,profile,7,54,201,1,0,2025-08-16,2025-09-09,2026-07-11,Mid-size Playlist
[04] Reason over Reverence - They said bow down but we rise 2 - DUBsutra,open,Yes,Blues,open,Sofiko,profile,1,92,480,0,0,2024-05-11,2025-06-05,2026-07-11,Mid-size Playlist
[04] Reason over Reverence - They said bow down but we rise 2 - DUBsutra,open,Yes,Relaxing,open,User 173143833,profile,0,14,42,0,0,2025-05-15,2025-10-05,2026-07-11,Niche/Emerging Curator
[01] Question Di Kingdom - Dub's the Path (Truth is the riddim) - Ragga DUBsutra,open,Yes,&&*,open,9uzzy,profile,28,249,791,1,0,2025-12-06,2025-12-06,2026-07-11,Catalog Mirror (Superfan)
[01] Question Di Kingdom - Dub's the Path (Truth is the riddim) - Ragga DUBsutra,open,Yes,Blues,open,Sofiko,profile,1,92,480,0,0,2024-05-11,2025-06-05,2026-07-11,Mid-size Playlist
[02] Question Di Kingdom - Dub's the Path (Truth is the riddim) - DUBsutra,open,Yes,&&*,open,9uzzy,profile,28,249,791,1,0,2025-12-06,2025-12-06,2026-07-11,Catalog Mirror (Superfan)
[03] Reason over Reverence - They said bow down but we rise 1 - DUBsutra,open,No,&&*,open,9uzzy,profile,28,249,791,1,0,2025-12-06,2025-12-06,2026-07-11,Catalog Mirror (Superfan)
"[04] Okey Dokey, No It's Not • Jazzy LOFIsutra",open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[03] Okey Dokey, No It's Not • Indie LOFIsutra",open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[03] Okey Dokey, No It's Not • Indie LOFIsutra",open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
"[03] Okey Dokey, No It's Not • Indie LOFIsutra",open,Yes,𝑝𝑙𝑎𝑦𝑙𝑖𝑠𝑡 ¹,open,Elvarette♬♪,profile,31,500,1894,1,0,2023-08-11,2026-06-05,2026-07-11,Generic Dump (low signal)
"[03] Okey Dokey, No It's Not • Indie LOFIsutra",open,Yes,Morelyubovi,open,User 155329573,profile,4,9,28,0,0,2025-09-14,2025-09-16,2026-07-11,Niche/Emerging Curator
"[03] Okey Dokey, No It's Not • Indie LOFIsutra",open,Yes,Плейлист Сане,open,reu,profile,1,384,1412,0,0,2025-09-02,2025-09-02,2026-07-11,Generic Dump (low signal)
"[03] Okey Dokey, No It's Not • Indie LOFIsutra",open,Yes,Poetry Music,open,firelingo,profile,7,54,201,1,0,2025-08-16,2025-09-09,2026-07-11,Mid-size Playlist
"[03] Okey Dokey, No It's Not • Indie LOFIsutra",open,Yes,Relax and Chill,open,Raphael Aquino,profile,0,37,148,0,0,2025-05-26,2025-12-04,2026-07-11,Mid-size Playlist (Repeat)
"[03] Okey Dokey, No It's Not • Indie LOFIsutra",open,Yes,Neue,open,Christina QK,profile,0,117,558,0,0,2025-07-17,2025-07-17,2026-07-11,Mid-size Playlist
"[03] Okey Dokey, No It's Not • Indie LOFIsutra",open,Yes,25 sum,open,ronnieB,profile,105,31,120,0,0,2025-06-03,2026-03-07,2026-07-11,Mid-size Playlist
"[03] Okey Dokey, No It's Not • Indie LOFIsutra",open,Yes,Layla music,open,Layla Lamb,profile,0,298,1288,0,0,2024-11-03,2025-05-22,2026-07-11,Generic Dump (low signal)
"[02] Okey Dokey, No It's Not • Indie LOFIsutra",open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[02] Okey Dokey, No It's Not • Indie LOFIsutra",open,Yes,❤️❤️,open,Menna Waleed,profile,0,11,48,0,0,2025-05-15,2025-06-07,2026-07-11,Niche/Emerging Curator
"[01] Okey Dokey, No It's Not • Banger BANJOsutra",open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
"[05] Okey Dokey, No It's Not • Jazzy LOFIsutra",open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
[01] Because the Light (wontdietonight) ⭐︎ Breathy LOFIsutra,open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
[01] Because the Light (wontdietonight) ⭐︎ Breathy LOFIsutra,open,Yes,BiG AL🙏,open,Angus,profile,54,121,497,0,0,2025-07-29,2026-05-11,2026-07-11,Mid-size Playlist (Repeat)
[01] Because the Light (wontdietonight) ⭐︎ Breathy LOFIsutra,open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[01] Because the Light (wontdietonight) ⭐︎ Breathy LOFIsutra,open,Yes,chill,open,Josh,profile,0,43,134,0,0,2025-05-04,2025-12-08,2026-07-11,Mid-size Playlist
[01] Because the Light (wontdietonight) ⭐︎ Breathy LOFIsutra,open,Yes,Gym,open,Sami Uddin,profile,2,48,119,0,0,2025-05-17,2025-05-20,2026-07-11,Mid-size Playlist
[03] Delete your Butt ⭐︎ Cheeky BURLESQUEsutra,open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
[03] Delete your Butt ⭐︎ Cheeky BURLESQUEsutra,open,No,🫶🏻,open,Анаcтасія Зралко,profile,1,42,130,0,0,2025-01-13,2025-04-25,2026-07-11,Mid-size Playlist
[02] Because the Fight ⭐︎ MellO BANJOsutra,open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
[04] Because the Joke ⭐︎ Dreamy Mantra INDIEsutra,open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
[01] Stymied Stymied Yuck (what shall we hope for now) - DUBsutra,open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
[01] Stymied Stymied Yuck (what shall we hope for now) - DUBsutra,open,No,&&*,open,9uzzy,profile,28,249,791,1,0,2025-12-06,2025-12-06,2026-07-11,Catalog Mirror (Superfan)
[02] Stymied Stymied Whack (what shall we hope for now) - DUBsutra,open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
[02] Stymied Stymied Whack (what shall we hope for now) - DUBsutra,open,No,&&*,open,9uzzy,profile,28,249,791,1,0,2025-12-06,2025-12-06,2026-07-11,Catalog Mirror (Superfan)
Where Hope Expires - dem sed Indie DUB,open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
Where Hope Expires - dem sed Indie DUB,open,No,&&*,open,9uzzy,profile,28,249,791,1,0,2025-12-06,2025-12-06,2026-07-11,Catalog Mirror (Superfan)
Where Hope Expires - Rebound Dub JAZZ,open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
Where Hope Expires - Rebound Dub JAZZ,open,No,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
Where Hope Expires - Rebound Dub JAZZ,open,No,vibe,open,ㅤ,profile,189,2,63,0,0,2025-05-08,2025-06-07,2026-07-11,Priority Curator
Where Hope Expires - Capela pbgal JAZZ,open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
Where Hope Expires - Queen of Authentic FOLK,open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
Where Hope Expires - She Wanna Know Capela JAZZ,open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
Where Hope Expires - dem sed Dub INDIE FOLK,open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
Where Hope Expires - dem sed Dub INDIE FOLK,open,Yes,BiG AL🙏,open,Angus,profile,54,121,497,0,0,2025-07-29,2026-05-11,2026-07-11,Mid-size Playlist (Repeat)
Where Hope Expires - dem sed Dub INDIE FOLK,open,Yes,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
Where Hope Expires - String Me Jazzy INDIE,open,No,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
Where Hope Expires - Piano CAT JAZZ,open,Yes,bananasutra,open,Fred Anderson,profile,1,445,1526,1,0,2026-07-08,2026-07-08,2026-07-11,Catalog Mirror (Superfan)
Where Hope Expires - Piano CAT JAZZ,open,Yes,Underground - 4,open,fig•coffee,profile,3,417,1221,0,0,2025-10-12,2025-10-12,2026-07-11,Generic Dump (low signal)
Where Hope Expires - Piano CAT JAZZ,open,Yes,Daniel Tompkins - Complete,open,MEAS.X.BASS,profile,88,147,697,0,0,2025-08-05,2025-08-05,2026-07-11,Mid-size Playlist
[05] Why Trust an Old Mean Religion - Muse DUB,open,No,&&*,open,9uzzy,profile,28,249,791,1,0,2025-12-06,2025-12-06,2026-07-11,Catalog Mirror (Superfan)
"[06] Why Trust an Old, Mean Religion Bruh DUB",open,No,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
"[06] Why Trust an Old, Mean Religion Bruh DUB",open,No,&&*,open,9uzzy,profile,28,249,791,1,0,2025-12-06,2025-12-06,2026-07-11,Catalog Mirror (Superfan)
[07] Why Trust an Old Mean Religion (Bruh) Dub LOFI,open,No,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[07] I Wanted to Be the Poem - Indie Pop LOFI,open,No,BiG AL🙏,open,Angus,profile,54,121,497,0,0,2025-07-29,2026-05-11,2026-07-11,Mid-size Playlist (Repeat)
[07] I Wanted to Be the Poem - Indie Pop LOFI,open,No,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[08] I Wanted to Be the Poem - Psychedelic DRUM DUB LOFI,open,No,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[06] I Wanted to Be the Poem - Bluesy Burlesque JAZZ,open,Yes,Bananasutra,open,Lincoln Scott,profile,0,82,270,2,0,2026-05-21,2026-05-27,2026-07-11,Mid-size Playlist (Repeat)
[05] I Wanted to Be the Poem - Dreamy Piano JAZZ,open,No,favss,open,haha haha,profile,0,49,160,0,0,2025-04-29,2026-05-21,2026-07-11,Mid-size Playlist (Repeat)
[05] I Wanted to Be the Poem - Dreamy Piano JAZZ,open,No,Dreamy,open,haha haha,profile,0,19,62,0,0,2025-10-23,2025-10-23,2026-07-11,Niche/Emerging Curator (Repeat)
[3] Male Fantasies • EPx6 VOL. 02 • BASSsutra,open,No,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[6] Male Fantasies • EPx6 VOL. 02 • BANJOsutra,open,No,Bananasutra!,open,Angus,profile,54,452,1499,1,0,2026-04-08,2026-04-10,2026-07-11,Catalog Mirror (Superfan)
[1] Male Fantasies • EPx6 VOL. 02 • JAZZsutra,open,No,Untitled playlist,open,ashraf681985,profile,4,98,667,0,0,2025-04-27,2025-10-19,2026-07-11,Mid-size Playlist
