ep_title,ep_url,ep_in_app,ep_featured,ep_description,duration_total,sutra,ep_volume,ep_total_tracks,total_plays,total_likes,genres,genres_full,ep_rating,artwork_url,artwork_lg_url,lyrics_title,lyrics_id,ep_songbook_title,created_at,playlist_names_clean
Up a San Francisco Hill • Bananasutra Heart Beats,https://soundcloud.com/bananasutra/sets/up-a-san-francisco-hill-bananasutra-heart-beats,checked,,"8 tracks of beauty that bleeds. Hippies puffing, poets dreaming, tambourines, hair flowers flying. Sundays on a San Francisco hill, and nowhere else to be. With a wink to Jacques Brel. A rainbow in someone's cloud.",0:12:52,GLOWsutra,1,8,787,3,DUB,DUB,,https://i1.sndcdn.com/artworks-GDiJpggFg27JRXo9-ZnhHqQ-t500x500.jpg,https://i1.sndcdn.com/artworks-GDiJpggFg27JRXo9-ZnhHqQ-t1080x1080.jpg,Up a San Francisco Hill,L-277,Bless: RAINBOWS (in my clouds),2025-01-26 23:36,"BURLESQUEsutra, DUBsutra, GLOWsutra where gratitude feeds, INDIEsutra, MANTRAsutra"
Up a San Francisco Hill EP(x4) VOL.2,https://soundcloud.com/bananasutra/sets/up-a-san-francisco-hill-epx4-vol2,checked,,"4 tracks of beauty that bleeds. Hippies puffing, poets dreaming, tambourines, hair flowers flying. Sundays on a San Francisco hill, and nowhere else to be. With a wink to Jacques Brel. Vol. 2, because one wasn't enough. A rainbow in someone's cloud.",0:13:31,GLOWsutra,2,4,753,9,DUB,DUB,,https://i1.sndcdn.com/artworks-pNf3bEZAmay75ojX-AjKkkg-t500x500.png,https://i1.sndcdn.com/artworks-pNf3bEZAmay75ojX-AjKkkg-t1080x1080.png,Up a San Francisco Hill,L-277,Bless: RAINBOWS (in my clouds),2025-01-29 19:15,"GLOWsutra : RAINBOWS (in my clouds), GLOWsutra where gratitude feeds, INDIEsutra"
Waldo's Fascist Tango EPx3 VOL. 1 • Burlesque JAZZ,https://soundcloud.com/bananasutra/sets/waldos-fascist-tango-epx3-vol-1-blowsutra-burlesque,checked,,"3 burlesque and jazz tracks disguised as music. The ballroom is lit. The leaders are waltzing. Down we go. A nod to Ralph Waldo Emerson. Holy questions, no holy answers.",0:10:30,GROWsutra,1,3,690,7,"BURLESQUE,JAZZ","BURLESQUE,JAZZ",,https://i1.sndcdn.com/artworks-c3L1ZrA7GdTEUNpD-srMlmg-t500x500.png,https://i1.sndcdn.com/artworks-c3L1ZrA7GdTEUNpD-srMlmg-t1080x1080.png,Waldo's Fascist Tango (Down We Go),L-281,Dare: GOD (etc.),2025-04-06 01:10,"BLOWsutra : APES (gone wrong), BURLESQUEsutra, QUACKsutra where we sing FU, Questions for the (kind) POPE in the Sky"
We Live Not By Lies ⚬ EPx12 ⚬ GROWsutra Revolution Ring,https://soundcloud.com/bananasutra/sets/we-live-not-by-lies-epx12-growsutra-revolution-ring,checked,,"A solid half-hour of uncut honesty, across 12 tracks. We live not by lies. Solzhenitsyn said it. It's still true. Inspired by Aleksandr Solzhenitsyn. Resonated: 11k plays and 107 likes so far. Dare to care. That's the whole thing.",0:34:57,GROWsutra,1,12,11035,107,"BURLESQUE,DUB,INDIE,LOFI,ROCK","BURLESQUE,DUB,GIPSY,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK",,https://i1.sndcdn.com/artworks-aUUxzKo6oEXsOIfq-vtqUJA-t500x500.png,https://i1.sndcdn.com/artworks-aUUxzKo6oEXsOIfq-vtqUJA-t1080x1080.png,We Live Not By Lies,L-282,Dare: DARE (to care),2025-11-13 07:30,"BLOWsutra : REVOLT (now), BURLESQUEsutra, DUBsutra, DUBsutra (Best Of), GROWsutra where we be brave, INDIEsutra, INDIEsutra (Best Of), KNOWsutra : (naked) TRUTH, LOFIsutra, ROCKsutra"
We Remember What (We Remember What) We Feel☉EPx5 INDIE GROWsutra,https://soundcloud.com/bananasutra/sets/we-remember-what-we-remember-what-we-feelepx5-indie-growsutra,checked,,5 indie tracks asking questions that sting. They say “empathy is weakness” because feeling makes you question what they can’t afford to answer... Dare to care. That's the whole thing.,0:15:54,GROWsutra,1,5,1202,34,INDIE,INDIE,,https://i1.sndcdn.com/artworks-InO7MMy9vHYpBdDo-YcZoDQ-t500x500.png,https://i1.sndcdn.com/artworks-InO7MMy9vHYpBdDo-YcZoDQ-t1080x1080.png,We Remember What (We Remember What) We Feel☉,L-283,Dare: DARE (to care),2025-06-02 23:28,"GROWsutra : DARE (to care), GROWsutra where we be brave, INDIEsutra"
We're Tiny Specks · Right • BOWsutra,https://soundcloud.com/bananasutra/sets/were-tiny-specks-right-bowsutra-epx11,checked,checked,"Eleven tracks of cosmic shrug and chosen care. Carl Sagan said we're tiny specks in a sea of stars; Banana asks the follow-up: if nothing out there is keeping score, what do we choose to care about? Psychedelic hop, dreamy dub, trippy motorik, drifting in space. The whole EP loops toward one word: care.",0:25:36,BOWsutra,1,11,6986,99,"LOFI,DUB,INDIE","LOFI,DUB,INDIE,PSYCHEDELIC,GIPSY",,https://i1.sndcdn.com/artworks-iSBnDzZ6pNZ2thIT-zteX6Q-t500x500.png,https://i1.sndcdn.com/artworks-iSBnDzZ6pNZ2thIT-zteX6Q-t1080x1080.png,"We’re Tiny Specks, Right?",L-359,Bow: Cosmic Bananas,2026-04-13 02:45,"BOWsutra the last of 7 sutras · it's divine <3, DUBsutra, INDIEsutra, LOFIsutra"
Wet (Prickly) Peaches vol.2,https://soundcloud.com/bananasutra/sets/wet-prickly-peaches-vol2,checked,,"A solid half-hour of gleeful absurdity, across 9 tracks. What Jefferson Airplane would sound like as a haunting psychedelic ode to radical intimacy. Vol. 2, because some songs are cheekier than others. Served in blues. Volume 2 hits different. Where trust gets tender.",0:27:28,FLOWsutra,2,9,2078,33,BLUES,BLUES,,https://i1.sndcdn.com/artworks-y6GNuYSUFwSvEtI4-VH6lnQ-t500x500.jpg,https://i1.sndcdn.com/artworks-y6GNuYSUFwSvEtI4-VH6lnQ-t1080x1080.jpg,Wet (Prickly) Peaches vol.2,L-285,"Trust: WET (my friend),EP: Peachy",2025-02-08 23:13,"BANJOsutra, BLUESsutra, DUBsutra, FLOWsutra : WET (my friend), INDIEsutra, JAZZsutra, SHOWsutra where bananas play"
What It's About - Blues Dub Murica Mantra EPx7,https://soundcloud.com/bananasutra/sets/what-its-about-blues-dub-murica-mantra-epx7,checked,,"A 7-track sun-drunk hymn that stares history in the face. It's not about you or me. It's about the wounds nobody named. The sound: blues, dub, and mantra. The peace prayer that won't shut up.",0:24:28,BLOWsutra,1,7,1499,21,"BLUES,DUB,MANTRA","BLUES,DUB,MANTRA",,https://i1.sndcdn.com/artworks-GLU0pK07IFyP9sOF-R4l6cg-t500x500.jpg,https://i1.sndcdn.com/artworks-GLU0pK07IFyP9sOF-R4l6cg-t1080x1080.jpg,What It's About,L-288,Ask: PEACE (not war),2025-06-04 01:10,"BLOWsutra, BLUESsutra, GROWsutra : DARE (to care), INDIEsutra, MANTRAsutra, QUACKsutra where we sing FU"
What It's About • Vol. 02 EPx6 • BLOWsutra Revolution Ring,https://soundcloud.com/bananasutra/sets/what-its-about-vol-02-epx6-blowsutra-revolution-ring,checked,,"A 25-minute ride of uncut honesty, across 6 tracks. It's not about you or me. It's about the wounds nobody named. The sound: banjo, blues, and burlesque. Volume 2 hits different. The peace prayer that won't shut up.",0:25:11,KNOWsutra,2,6,4901,73,"BANJO,BLUES,BURLESQUE,JAZZ","BANJO,BLUES,BURLESQUE,JAZZ,PSYCHEDELIC,TRIP HOP",,https://i1.sndcdn.com/artworks-f5X1h7BNCNHQw6au-Qj1DyQ-t500x500.png,https://i1.sndcdn.com/artworks-f5X1h7BNCNHQw6au-Qj1DyQ-t1080x1080.png,What It's About,L-288,Ask: PEACE (not war),2025-11-20 22:24,BLOWsutra
What the Mirror Said (Reste Lucide) - GLOWsutra JAZZ,https://soundcloud.com/bananasutra/sets/what-the-mirror-said-reste-lucide-glowsutra-jazz,checked,,"A 18-minute ride of beauty that bleeds, across 5 tracks. Un hommage à Lucille Clifton — en français. T'es un feu, un fleuve, une immensité. Reste lucide. Burlesque, indie, and jazz grooves from end to end. En français, évidemment. Kindness as rebellion.",0:18:38,GROWsutra,1,5,760,7,"BURLESQUE,INDIE,JAZZ","BURLESQUE,INDIE,JAZZ",,https://i1.sndcdn.com/artworks-VQkWPBpI3EhvPQjd-JaXiYg-t500x500.png,https://i1.sndcdn.com/artworks-VQkWPBpI3EhvPQjd-JaXiYg-t1080x1080.png,What the Mirror Said (Reste Lucide),L-290,Dare: KIND(ness),2025-07-25 08:08,"BURLESQUEsutra, FRENCHsutra oui oui · sacrebleu, GLOWsutra : RAINBOWS (in my clouds), GLOWsutra where gratitude feeds, JAZZsutra, OUI OUI : Pardon (my French)"
What's F-A-S-C-I-S-T? EPx8 VOL. 1 ☆ BLOWsutra JAZZ FOLK Fusion,https://soundcloud.com/bananasutra/sets/whats-f-a-s-c-i-s-t-epx9-vol-1-blowsutra-jazz-folk-fusion,checked,,"8 tracks of democracy in distress. F is for... wait, let's spell it out slowly. Served in burlesque, folk, and jazz. The naked truth, served warm.",0:25:17,BLOWsutra,1,8,1553,11,"BURLESQUE,FOLK,JAZZ,LOFI","BURLESQUE,COUNTRY,FOLK,JAZZ,LOFI",,https://i1.sndcdn.com/artworks-ovG5pHzgSSHWXS4C-9duL4w-t500x500.png,https://i1.sndcdn.com/artworks-ovG5pHzgSSHWXS4C-9duL4w-t1080x1080.png,What's F-A-S-C-I-S-T?,L-292,Ask: (Naked) TRUTH,2025-04-04 00:41,"BLOWsutra, BLOWsutra : CENSOR(ed), BURLESQUEsutra, FOLKsutra, FOTUS CIRCUS Playlist An American Freaks Show, GROWsutra where we be brave, JAZZsutra, LOFIsutra, QUACKsutra where we sing FU"
When Did Seduction Become so Untrue? EPx16 Vol. 02 ䷶ KNOWsutra Flamenco Techno,https://soundcloud.com/bananasutra/sets/when-did-seduction-become-so-untrue-how-do-kids-learn-now-epx16-vol-02-knowsutra-flamenco-techno,checked,,"A 16-track shadow-walk that refuses to stop asking why. Track 1000 on SoundCloud. A milestone song asking: when did consent become a ruse, and liberty a cover for contempt? A nod to Lucille Clifton. The naked truth, served warm.",1:12:03,KNOWsutra,1,16,3361,21,"INDIE,WORLD","FADO,FLAMENCO,GIPSY",,https://i1.sndcdn.com/artworks-vJJyHyvScNYFs8IL-ASDhig-t500x500.png,https://i1.sndcdn.com/artworks-vJJyHyvScNYFs8IL-ASDhig-t1080x1080.png,When Did Seduction Become so Untrue?,L-293,Ask: (Naked) TRUTH,2025-08-12 02:17,"KNOWsutra : (naked) TRUTH, KNOWsutra where questions matter"
When We Duende · Encore ★ Arabesk Fado Soul EPx2 VOL.2,https://soundcloud.com/bananasutra/sets/when-we-duende-encore-arabesk-fado-soul-epx2-vol2,checked,,"2 tracks of beauty that bleeds. #censored. Because when consciousness longs for tenderness, imagination always matters more. Served in indie. Where trust gets tender.",0:07:52,FLOWsutra,1,2,448,4,INDIE,"FADO,SOUL",,https://i1.sndcdn.com/artworks-2HTk9xJWFp1O434r-CXIyuA-t500x500.png,https://i1.sndcdn.com/artworks-2HTk9xJWFp1O434r-CXIyuA-t1080x1080.png,When We Duende (Encore),L-295,Trust: WET (my friend),2025-06-16 11:25,"FLOWsutra : WET (my friend), LOFIsutra"
When We Duende (All Night) EPx9 ☯ DUB + BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/when-we-duende-all-night-epx9-dub-burlesquesutra,checked,,"A 9-track glow-up that says thank you with its whole chest. Eyes closed tight, finding the light. Blessed be fools who are grateful. When we duende, all night. The sound: burlesque, dub, and jazz. Where trust gets tender.",0:29:29,SHOWsutra,1,9,2362,20,"BURLESQUE,DUB,JAZZ","BURLESQUE,DUB,JAZZ",,https://i1.sndcdn.com/artworks-9BOw1039glUsyHSi-RcOVWw-t500x500.png,https://i1.sndcdn.com/artworks-9BOw1039glUsyHSi-RcOVWw-t1080x1080.png,When We Duende (All Night),L-294,Trust: WET (my friend),2025-06-14 09:24,"BURLESQUEsutra, DUBsutra, FLOWsutra : WET (my friend), JAZZsutra"
Where Hope Expires ℧ EPx8 VOL.02,https://soundcloud.com/bananasutra/sets/where-hope-expires-epx8-vol02,checked,,A 8-track shadow-walk that dares you to show up. Where hope expires... and the choice to keep going anyway. With a wink to Johnny Cash. Dare to care. That's the whole thing.,0:26:33,GROWsutra,1,8,1765,21,"DUB,FOLK,INDIE,JAZZ","DUB,FOLK,INDIE,JAZZ",,https://i1.sndcdn.com/artworks-RDHQvbzOVwhs5g5O-y1W0yw-t500x500.png,https://i1.sndcdn.com/artworks-RDHQvbzOVwhs5g5O-y1W0yw-t1080x1080.png,Where Hope Expires (Hole of Fire),L-296,Dare: DARE (to care),2025-04-22 03:58,"BLOWsutra, BLOWsutra : EGO (gone loco), DUBsutra, FOLKsutra, INDIEsutra, JAZZsutra, MANTRAsutra"
Where We Begin (Preakly Peaches) EPx4,https://soundcloud.com/bananasutra/sets/where-we-begin-preakly-peaches-epx4,checked,,4 burlesque and dub tracks asking questions that sting. When jazzy white rabbits share crispy stories of whimsical peaches wrapped in nothing but what we felt on a psychedelic blue day in the S.F. Bay. Where trust gets tender.,0:10:39,FLOWsutra,1,4,775,9,"BURLESQUE,DUB","BURLESQUE,DUB",,https://i1.sndcdn.com/artworks-jm4lztgC6B1n1CHp-ql6gNg-t500x500.jpg,https://i1.sndcdn.com/artworks-jm4lztgC6B1n1CHp-ql6gNg-t1080x1080.jpg,Where We Begin (Preakly Peaches),L-297,"Trust: WET (my friend),EP: Peachy",2024-12-23 12:00,"BURLESQUEsutra, FLOWsutra : WET (my friend), FLOWsutra where time is space, INDIEsutra, ROCKsutra"
Who Knows Where How Happiness Truly Grows ☰ GROWsutra EPx29,https://soundcloud.com/bananasutra/sets/who-knows-where-how-happiness-truly-grows-growsutra-epx29,checked,checked,"Twenty-nine tracks asking where happiness actually grows when it isn't for sale. The whole sutra in one line: ""I dare to care, no fear, no fail."" Burlesque slides into jazz, folk, dub, and closes on a mantra. The brave answer to a market that calls everything that doesn't scale worthless.",1:48:44,GROWsutra,1,29,5468,45,"BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,MANTRA","BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI,MANTRA",,https://i1.sndcdn.com/artworks-Ooj55UF0JzVS0KFh-9aN0SA-t500x500.png,https://i1.sndcdn.com/artworks-Ooj55UF0JzVS0KFh-9aN0SA-t1080x1080.png,Who Knows Where How Happiness Truly Grows,L-300,Dare: KIND(ness),2025-07-06 04:05,"BURLESQUEsutra, DUBsutra, FOLKsutra, INDIEsutra, JAZZsutra, KNOWsutra : but(t) WHY, LOFIsutra, MANTRAsutra"
Who Needs a Big D? EP x8 VOL. 1 - JAZZ 'n DUB,https://soundcloud.com/bananasutra/sets/who-needs-a-big-d-ep-x8-vol-1-jazz-n-dub,checked,,"8 burlesque, dub, and folk tracks steeped in equal parts fury and love. Who needs a big D? (The answer is funnier than you think.) All the world's a stage. Dress accordingly.",0:25:49,SHOWsutra,1,8,1875,16,"BURLESQUE,DUB,FOLK,JAZZ,LOFI","BURLESQUE,DUB,FOLK,JAZZ,LOFI",,https://i1.sndcdn.com/artworks-jhyk7fARubhfUtQC-VqNUCQ-t500x500.png,https://i1.sndcdn.com/artworks-jhyk7fARubhfUtQC-VqNUCQ-t1080x1080.png,Who Needs A Big D?,L-301,Play: B.J. (is for banana jokes),2025-04-09 03:13,"BURLESQUEsutra, DUBsutra, JAZZsutra, SHOWsutra : B.J. (is for Banana Jesters), SHOWsutra where bananas play"
Who's Your Vladdy? EPx2 VOL.02 ☿ BLOWsutra World Peace LOFI + ROCK,https://soundcloud.com/bananasutra/sets/whos-your-vladdy-epx2-vol02-blowsutra-world-peace-lofi-rock,checked,,"A 2-track shadow-walk that holds ego up to a funhouse mirror. Who's your Vladdy in the dark? Whose whispers leave a bloody mark? If you can't answer, history already did. Served in burlesque, lo-fi, and rock. This is Vol. 2—the saga deepens. Quack quack. You know who you are.",0:08:37,QUACKsutra,2,2,674,9,"BURLESQUE,LOFI,ROCK","BURLESQUE,GIPSY,LOFI,PSYCHEDELIC,PUNK,ROCK",,https://i1.sndcdn.com/artworks-301rwrEjz0M0tuZV-1dVJMg-t500x500.png,https://i1.sndcdn.com/artworks-301rwrEjz0M0tuZV-1dVJMg-t1080x1080.png,Who's Your Vladdy?,L-302,Quack: DUCK (shady),2025-09-20 18:14,"BLOWsutra, KNOWsutra where questions matter, LOFIsutra, QUACKsutra : DUCK (shady), QUACKsutra where we sing FU, ROCKsutra, WORLDsutra : Russian(ish)"
Who's Your Vladdy? EPx10 ☿ BLOWsutra World Peace Fusion Indie,https://soundcloud.com/bananasutra/sets/whos-your-vladdy-epx10-blowsutra-world-peace-fusion-indie,checked,,"10 banjo, blues, and burlesque tracks built on nerve and a prayer. Who's your Vladdy in the dark? Whose whispers leave a bloody mark? If you can't answer, history already did. Quack quack. You know who you are.",0:43:06,QUACKsutra,1,10,2411,25,"BANJO,BLUES,BURLESQUE,DUB,FOLK,INDIE,LOFI,ROCK","BANJO,BLUES,BURLESQUE,DUB,FOLK,GIPSY,HIP HOP,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK,SOUL",,https://i1.sndcdn.com/artworks-HdcKeFj5zjo8xoo9-37TalQ-t500x500.png,https://i1.sndcdn.com/artworks-HdcKeFj5zjo8xoo9-37TalQ-t1080x1080.png,Who's Your Vladdy?,L-302,Quack: DUCK (shady),2025-09-18 05:53,"BANJOsutra, BLOWsutra, DUBsutra, INDIEsutra, LOFIsutra, QUACKsutra : DUCK (shady), QUACKsutra where we sing FU, ROCKsutra, WORLDsutra : Russian(ish)"
Why Trust an Old · Mean Religion? EPx9 VOL. 01,https://soundcloud.com/bananasutra/sets/why-trust-an-old-mean-religion-epx9-vol-01,checked,,"9 banjo, blues, and dub tracks for the ones who still give a damn. Why trust an old, mean religion? (Still waiting on the good answer.) Holy questions, no holy answers.",0:29:51,GROWsutra,1,9,1764,13,"BANJO,BLUES,DUB,FOLK,INDIE,LOFI","BANJO,BLUES,DUB,FOLK,INDIE,LOFI,SOUL",,https://i1.sndcdn.com/artworks-Z6c6IDbs2ejUVhp8-iueiCg-t500x500.png,https://i1.sndcdn.com/artworks-Z6c6IDbs2ejUVhp8-iueiCg-t1080x1080.png,"Why trust an old, mean religion?",L-303,Dare: GOD (etc.),2025-04-22 03:01,"BANJOsutra, BLUESsutra, DUBsutra, FOLKsutra, GROWsutra : GOD (etc), GROWsutra where we be brave, INDIEsutra, KNOWsutra : but(t) WHY, LOFIsutra, MANTRAsutra, Questions for the (kind) POPE in the Sky"
Why We Can't Be Brave? ☷ GROWsutra (Censored) Cello EPx8,https://soundcloud.com/bananasutra/sets/why-we-cant-be-brave-growsutra-censored-cello-epx8,checked,,"8 burlesque, dub, and indie tracks that won't let you look away. Bravery has a dress code. (Nobody told the women.) Dare to care. That's the whole thing.",0:28:47,GROWsutra,1,8,6066,59,"BURLESQUE,DUB,INDIE,LOFI","BURLESQUE,DUB,FLAMENCO,HIP HOP,INDIE,LOFI,PSYCHEDELIC",,https://i1.sndcdn.com/artworks-rB89JSlaccuJ12aJ-01Yopg-t500x500.png,https://i1.sndcdn.com/artworks-rB89JSlaccuJ12aJ-01Yopg-t1080x1080.png,Why We Can't Be Brave?,L-304,Dare: DARE (to care),2025-12-02 22:33,"BLOWsutra : CENSOR(ed), BURLESQUEsutra, GROWsutra where we be brave, INDIEsutra, INDIEsutra (Best Of), LOFIsutra, LOFIsutra (Best Of)"
Why You Lie (to the People's Face) EP x7 ☠ QUACKsutra,https://soundcloud.com/bananasutra/sets/why-you-lie-to-the-peoples-face-quacksutra,checked,,"7 tracks of circus critique. Same lie. New hat. Why you lying to the people's face? Served in burlesque, folk, and indie. Quack quack. You know who you are.",0:21:42,QUACKsutra,1,7,1472,15,"BURLESQUE,FOLK,INDIE","BURLESQUE,FOLK,HIP HOP,INDIE,RAGGA",,https://i1.sndcdn.com/artworks-OY8Egh3zRPXQxH74-PbCZmw-t500x500.png,https://i1.sndcdn.com/artworks-OY8Egh3zRPXQxH74-PbCZmw-t1080x1080.png,Why You Lie (To The People's Face)?,L-305,Quack: DUCK (shady),2025-03-02 06:57,"BLUESsutra, BURLESQUEsutra, DUBsutra, FOTUS CIRCUS Playlist An American Freaks Show, LOFIsutra, QUACKsutra : DUCK (shady), QUACKsutra where we sing FU"
Win-Win After Midnight ⭐︎ FLOWsutra (Wet My Friend) Indie Folk EPx4,https://soundcloud.com/bananasutra/sets/win-win-after-midnight-flowsutra-folk-epx4,checked,,"A quick 11-minute burst of tender awe, across 4 tracks. After midnight, the only fair game is the one where you both win. Honest wrapped in skin. A gentler no. A deeper yes. The sound: banjo and folk. Where trust gets tender.",0:11:34,FLOWsutra,1,4,2462,38,"BANJO,FOLK","BANJO,FOLK",,https://i1.sndcdn.com/artworks-uJrRNfc2mPG53hUI-tdlVIw-t500x500.png,https://i1.sndcdn.com/artworks-uJrRNfc2mPG53hUI-tdlVIw-t1080x1080.png,Win-Win After Midnight,L-345,Trust: WET (my friend),2026-04-25 04:53,"FLOWsutra where time is space, FOLKsutra, JAZZsutra"
WIN-WIN DUB EPx3 ⚭ French-English GROWsutra Fusion Soul,https://soundcloud.com/bananasutra/sets/win-win-dub-epx3-french-english-growsutra-fusion-soul,checked,,"A quick 8-minute burst of stubborn hope, across 3 tracks. Kindness ain't weakness, it's holy steel. Win-win, c'est ma religion — en français-anglais fusion soul. The sound: dub. En français, évidemment. Kindness as rebellion.",0:08:12,GROWsutra,1,3,774,9,DUB,"DUB,HIP HOP,RAGGA,SOUL",,https://i1.sndcdn.com/artworks-oBETDaFyMMJRa4Qg-sDo0ng-t500x500.png,https://i1.sndcdn.com/artworks-oBETDaFyMMJRa4Qg-sDo0ng-t1080x1080.png,WIN-WIN (dub),L-307,"Dare: KIND(ness),World: FRENCHsutra",2025-10-07 09:27,"DUBsutra, FRENCHsutra oui oui · sacrebleu, GROWsutra where we be brave, OUI OUI : Pardon (my French), SHOWsutra: (shades of) FOOLS"
Woke 'em Whacks EPx4 : BLUES & DUBsutra (Music Therapy),https://soundcloud.com/bananasutra/sets/woke-em-whacks-epx4-blues-dubsutra-music-therapy,checked,,"4 tracks of ego in the mirror. If you're not racist, you're woke. If you're not sexist, you're woke. Super-woke, actually. Stay wide awake, forever woke. The sound: blues. Quack quack. You know who you are.",0:12:56,QUACKsutra,1,4,1106,19,BLUES,BLUES,,https://i1.sndcdn.com/artworks-w61imgKjvg3ASHMz-HXgbbA-t500x500.jpg,https://i1.sndcdn.com/artworks-w61imgKjvg3ASHMz-HXgbbA-t1080x1080.jpg,Woke 'em Whacks,L-309,Quack: DUCK (shady),2025-01-23 05:57,"BLOWsutra, BLUESsutra, DUBsutra, FOLKsutra, INDIEsutra, JAZZsutra, LOFIsutra, QUACKsutra : DUCK (shady), QUACKsutra where we sing FU"
Zero Sum (Zero Sean) • GROWsutra (Dare to Care) EPx22,https://soundcloud.com/bananasutra/sets/zero-sum-growsutra-epx22,checked,,"A 23-track dark bloom that holds ego up to a funhouse mirror. When someone mistakes scarcity for personality... or something strangely suspicious like that. Burlesque, dub, and folk grooves from end to end. Over 23k plays and counting—clearly something landed. Dare to care. That's the whole thing.",1:17:31,GROWsutra,1,23,23899,244,"BURLESQUE,DUB,FOLK,INDIE,JAZZ,LOFI","BURLESQUE,CABARET,DUB,FADO,FLAMENCO,FOLK,GIPSY,INDIE,JAZZ,LOFI,PSYCHEDELIC,PUNK,RAGGA",,https://i1.sndcdn.com/artworks-EIMomqQ3VHc9dl93-DvcAsA-t500x500.png,https://i1.sndcdn.com/artworks-EIMomqQ3VHc9dl93-DvcAsA-t1080x1080.png,Zero Sum (Zero Sean),L-312,Dare: DARE (to care),2026-03-19 06:42,"BURLESQUEsutra, DUBsutra, DUBsutra (Best Of), GROWsutra where we be brave, INDIEsutra, LOFIsutra, LOFIsutra (Best Of), ROCKsutra (Best Of), WORLDsutra (Best Of)"
