ep_title,ep_url,sutra,genres,genres_full,ep_total_tracks,total_plays,total_likes,duration_total,artwork_url,lyrics_id,created_at,playlist_names_clean,TRACKs
This Is What Dissent Looks Like Now - BLOWsutra (Revolution Ring) Jazz Indie LoFi Dream,https://soundcloud.com/bananasutra/sets/this-is-what-dissent-looks-like-now-blowsutra-revolution-ring-jazz-indie-lofi-dream,BLOWsutra,"BURLESQUE,INDIE,JAZZ,LOFI","BURLESQUE,CABARET,GIPSY,HIP HOP,INDIE,JAZZ,LOFI,PSYCHEDELIC,PUNK,TRIP HOP",14,17340,150,0:00:00,https://i1.sndcdn.com/artworks-oX7ZY3z8JzrLVWyA-Iz5Tsg-t500x500.png,L-286,2026-01-27 21:09,"BLOWsutra, BLOWsutra : CENSOR(ed), INDIEsutra, JAZZsutra, LOFIsutra, SHOWsutra: (shades of) FOOLS","[06] What Dissent Looks Like Now • BLOWsutra Post-Punk Tzigane Trip Hop Lo-Fi Burlesque JAZZ, [BONUS] What Dissent Looks Like Now • BLOWsutra Psychedelic Burlesque MamA-B-Cello Dream Cabaret INDIE, [10] What Dissent Looks Like Now • BLOWsutra Post-Punk Gipsy Trip Hop Lo-Fi Burlesque INDIE, [02] What Dissent Looks Like Now • BLOWsutra Post-Punk Trip Hop Lo-Fi Burlesque Piano JAZZ, [04] What Dissent Looks Like Now • BLOWsutra Post-Punk Piano Trip Hop Lo-Fi Burlesque JAZZ, [12] What Dissent Looks Like Now • BLOWsutra Psychedelic Hip Hop BRUH Cabaret Rap LOFI, [07] What Dissent Looks Like Now • BLOWsutra Post-Punk Gipsy Trip Hop Lo-Fi Burlesque INDIE, [05] What Dissent Looks Like Now • BLOWsutra Post-Punk Piano Trip Hop Lo-Fi Burlesque JAZZ, [09] What Dissent Looks Like Now • BLOWsutra Post-Punk Gipsy Trip Hop Lo-Fi Burlesque INDIE, [01] What Dissent Looks Like Now • BLOWsutra Post-Punk Piano Trip Hop Lo-Fi Burlesque JAZZ, [11] What Dissent Looks Like Now • BLOWsutra Psychedelic Hip Hop BRUH Cabaret Rap LOFI, [08] What Dissent Looks Like Now • BLOWsutra Post-Punk Gipsy Trip Hop Lo-Fi Burlesque INDIE, [03] What Dissent Looks Like Now • BLOWsutra Post-Punk Piano Trip Hop Lo-Fi Burlesque JAZZ, [11] What Dissent Looks Like Now • BLOWsutra Psychedelic Hip Hop Bruh LOFI"
Time for Rebel Romance ☆ EPx6 ☆ BLOWsutra (Revolt Now) Cabaret,https://soundcloud.com/bananasutra/sets/time-for-rebel-romance-epx6-blowsutra-revolt-now-cabaret,BLOWsutra,"BURLESQUE,DUB,INDIE,JAZZ,MANTRA,ROCK","BURLESQUE,CABARET,DUB,INDIE,JAZZ,MANTRA,PSYCHEDELIC,RAGGA,ROCK,TRIP HOP",6,10141,88,0:00:00,https://i1.sndcdn.com/artworks-FCpNyoKfIRn6bNzD-59cLWg-t500x500.png,L-257,,"BLOWsutra, BLOWsutra : REVOLT (now), BURLESQUEsutra, DUBsutra, GROWsutra : KIND(ness), QUACKsutra where we sing FU, ROCKsutra","[03] Time for Rebel Romance ☆ BLOWsutra (Revolt Now) CAT Psychedelic Accordion Circus BURLESQUE, [04] Time for Rebel Romance ☆ BLOWsutra (Revolt Now) IBYN Psychedelic Piano Jazz BURLESQUE, [06] Time for Rebel Romance ☆ BLOWsutra (Revolt Now) Alternative Mantra Indie Trip Hop(e) ROCK, [01] Time for Rebel Romance ☆ BLOWsutra (Revolt Now) Oh Boy Psychedelic Accordion Circus BURLESQUE, [05] Time for Rebel Romance ☆ BLOWsutra (Revolt Now) Accordion Ragga Burlesque DUB, [02] Time for Rebel Romance ☆ BLOWsutra (Revolt Now) Oh Boy Psychedelic Accordion Circus BURLESQUE"
To Dream EP X8 | Jacques Brel Chanson Reimagined : Psychedelic French Poetry JAZZsutra X5,https://soundcloud.com/bananasutra/sets/the-quest-brel-poetry-jazz-remakes-x8,GLOWsutra,JAZZ,"JAZZ,PSYCHEDELIC",8,5661,61,0:00:00,https://i1.sndcdn.com/artworks-QUpuRg3OOi3Qb9MF-h5LTAw-t500x500.png,L-266,,"BURLESQUEsutra, FOLKsutra, GLOWsutra : RAINBOWS (in my clouds), GLOWsutra where gratitude feeds, JAZZsutra, MANTRAsutra, ROCKsutra","#4 The Quest of an Unyielding Star (v1) • Jacques Brel Remake • Bananasutra Jazz, #5 Chasing an Unattainable Quest • Jacques Brel Remake • Bananasutra Chanson Delight, #8 Chasing Unattainable Stars • Jacques Brel Remake • Bananasutra Chanson Delight, #3 The Quest of an Unyielding Star (v2) • Jacques Brel Remake • Bananasutra Jazz, #2 The Quest of an Unyielding Star (v3) • Jacques Brel Remake • Bananasutra Jazz, #7 To Chase an Unreachable Quest • Jacques Brel Remake • Bananasutra Chanson Delight, #6 The Quest of Unreachable Stars • Jacques Brel Remake • Bananasutra Chanson Delight, #1 The Quest • Jacques Brel Remake • Bananasutra French Accordion"
Trauma Begets Trauma - KNOWsutra Peace (not War) Piano Kitten Truth EPx5,https://soundcloud.com/bananasutra/sets/trauma-begets-trauma-knowsutra-peace-not-war-piano-kitten-truth-epx5,KNOWsutra,INDIE,"GIPSY,INDIE",5,4251,34,0:00:00,https://i1.sndcdn.com/artworks-O1DJ2yudziIuoAWo-vRdodg-t500x500.png,L-268,,KNOWsutra : PEACE (not War),"[05] Trauma Begets Trauma • KNOWsutra Whimsical Gipsy Peace Kitten Dream Piano INDIE, [03] Trauma Begets Trauma • KNOWsutra Whimsical Gipsy Peace Kitten Dream Piano INDIE, [02] Trauma Begets Trauma • KNOWsutra Whimsical Gipsy Peace Kitten Dream Piano INDIE, [04] Trauma Begets Trauma • KNOWsutra Whimsical Gipsy Peace Kitten Dream Piano INDIE, [01] Trauma Begets Trauma • KNOWsutra Whimsical Gipsy Peace Kitten Dream Piano INDIE"
Trump Derangement Syndrome ™ EPx7,https://soundcloud.com/bananasutra/sets/trump-derangement-syndrome-epx7,BLOWsutra,"BANJO,BURLESQUE,DUB,JAZZ,MANTRA","BANJO,BURLESQUE,DUB,JAZZ,MANTRA",7,1393,16,0:00:00,https://i1.sndcdn.com/artworks-Ys4zGlSmXhrD1HsT-Kvzuxg-t500x500.png,L-260,2025-06-18 17:12,"BANJOsutra, BLUESsutra, INDIEsutra, MANTRAsutra, QUACKsutra : DUCK (shady), QUACKsutra where we sing FU","[07] Trump Derangement Syndrome ™ - Bass Mantra BANJOsutra, [06] Trump Derangement Syndrome ™ Nom Nom - Dubby outlaw bluegrass BLUESsutra, [05] Trump Derangement Syndrome ™ - Banjo Booya BANJOsutra, [01] Trump Derangement Syndrome ™ - Burlesque Cello INDIEsutra, [03] Trump Derangement Syndrome ™ - Bluesy Burlesque ROCKsutra, [02] Trump Derangement Syndrome ™ Nom Nom - Dubby (High) JAZZ, [04] Trump Derangement Syndrome ™ - Dubby (low) Dub FOLKsutra"
Trust No One EP x3 VOL.1 ☆ BLOWsutra Alternative Indie ROCK,https://soundcloud.com/bananasutra/sets/trust-no-one-ep-x3-vol1-blowsutra-alternative-indie-rock,BLOWsutra,"INDIE,JAZZ,ROCK","INDIE,JAZZ,ROCK",3,937,12,0:00:00,https://i1.sndcdn.com/artworks-zo2LcEgQQvZyFMXS-Hip2cg-t500x500.png,L-261,,"BLOWsutra, BLOWsutra : EGO (gone loco), INDIEsutra, ROCKsutra","[2] Trust no one - BLOWsutra Udio ROCK, [3] Trust no one - BLOWsutra Udio ROCK, [1] Trust no one - BLOWsutra Suno JAZZ"
Truth Don't Care ✗ EPx2 ✗ KNOWsutra Psychedelic Muse Cabaret,https://soundcloud.com/bananasutra/sets/truth-dont-care-epx2-knowsutra-psychedelic-muse-cabaret,KNOWsutra,"BURLESQUE,JAZZ","BURLESQUE,CABARET,JAZZ,PSYCHEDELIC",2,373,3,0:00:00,https://i1.sndcdn.com/artworks-2pO2JGvoTeCfSURr-2A3VeA-t500x500.png,L-262,,"BURLESQUEsutra, JAZZsutra, KNOWsutra : (naked) TRUTH, KNOWsutra where questions matter","[01] Truth Don't Care ✗ KNOWsutra Bass JAZZ, [02] Truth Don't Care ✗ KNOWsutra Accordion BURLESQUE"
Tune in the Tender ☲ #GROWsutra EPx9,https://soundcloud.com/bananasutra/sets/tune-in-the-tender-growsutra-epx9,GROWsutra,"DUB,INDIE,LOFI","DUB,INDIE,LOFI",9,2843,31,0:00:00,https://i1.sndcdn.com/artworks-ayo6PDrn2o8EClWe-wyHddg-t500x500.png,L-264,,"BLUESsutra, DUBsutra, GLOWsutra : RAINBOWS (in my clouds), GLOWsutra where gratitude feeds, INDIEsutra, JAZZsutra, MANTRAsutra","[09] Tune in the Tender • Cello Indie Howl MANTRAsutra, [06] Tune in the Tender • Jazzy DUBsutra, [02] Tune in the Tender • LOFI JAZZsutra, [07] Tune in the Tender • Cello INDIEsutra, [01] Tune in the Tender • LOFI BLUESsutra, [08] Tune in the Tender • Cello Drum Howl MANTRAsutra, [05] Tune in the Tender • Jazzy DUBsutra, [04] Tune in the Tender • Indie DUB, [03] Tune in the Tender • Jazzy DUBsutra"
Two Things · Darling • EPx11 • KNOWsutra (Bertrand) Conscious Gipsy LoFi Blues INDIE,https://soundcloud.com/bananasutra/sets/two-things-darling-epx11-knowsutra-bertrand-conscious-gipsy-lofi-blues-indie,KNOWsutra,"BANJO,BLUES,DUB,INDIE,LOFI","BANJO,BLUES,DUB,FLAMENCO,GIPSY,INDIE,LOFI,PSYCHEDELIC,TRIP HOP",11,7975,72,0:00:00,https://i1.sndcdn.com/artworks-arUtRqgFTtrbCyLv-f6mbwA-t500x500.png,L-265,2026-01-01 22:37,"BLUESsutra, DUBsutra, INDIEsutra, KNOWsutra : BERTRAND (mon chéri), KNOWsutra where questions matter, LOFIsutra","[11] Two Things, Darling • KNOWsutra Bertrand (Knows) Psychedelic Destiny Banjo BLUES, [06] Two Things, Darling • KNOWsutra Bertrand (Knows) La Poesita Gipsy Flamenco Dub INDIE, [08] Two Things, Darling • KNOWsutra Bertrand (Knows) Existential Poetry Mama DUB, [07] Two Things, Darling • KNOWsutra Bertrand (Knows) La Poesita Gipsy Flamenco Dub INDIE, [05] Two Things, Darling • KNOWsutra Bertrand (Knows) La Poesita Gipsy Flamenco Dub INDIE, [03] Two Things, Darling • KNOWsutra Bertrand (Knows) Existential Cello Trip Hop(e) LOFI, [04] Two Things, Darling • KNOWsutra Bertrand (Knows) La Poesita Gipsy Flamenco Dub INDIE, [09] Two Things, Darling • KNOWsutra Bertrand (Knows) Psychedelic Destiny Banjo BLUES, [01] Two Things, Darling • KNOWsutra Bertrand (Knows) Tzigane Peace Conscious Fusion Indie LOFI, [10] Two Things, Darling • KNOWsutra Bertrand (Knows) Psychedelic Destiny Banjo BLUES, [02] Two Things, Darling • KNOWsutra Bertrand (Knows) Tzigane Peace Conscious Fusion Indie LOFI"
Untamed EP X3,https://soundcloud.com/bananasutra/sets/untamed-ep-x3,GROWsutra,INDIE,INDIE,3,521,2,0:00:00,https://i1.sndcdn.com/artworks-h4WvLIv6GtEpPvLT-kyZycQ-t500x500.png,L-267,2024-12-14 20:25,"BANJOsutra, BLUESsutra, BOWsutra the last of 7 sutras · it's divine <3, FOLKsutra, GROWsutra : GOD (etc), Questions for the (kind) POPE in the Sky","No Rebelion, No Shame, Just a Heart that Stays the Same, Belief Untamed"
Up a San Francisco Hill EP(x4) VOL.2,https://soundcloud.com/bananasutra/sets/up-a-san-francisco-hill-epx4-vol2,GLOWsutra,DUB,DUB,4,752,9,0:00:00,https://i1.sndcdn.com/artworks-pNf3bEZAmay75ojX-AjKkkg-t500x500.png,L-268,2025-01-29 19:15,"GLOWsutra : RAINBOWS (in my clouds), GLOWsutra where gratitude feeds, INDIEsutra","Up a San Francisco Hill • jazzy INDIEsutra, Up a San Francisco Hill • dubby FOLKsutra, Up a San Francisco Hill • dubby DUBsutra, Up a San Francisco Hill • Jazzy DUB(step)sutra"
Up a San Francisco Hill • Bananasutra Heart Beats,https://soundcloud.com/bananasutra/sets/up-a-san-francisco-hill-bananasutra-heart-beats,GLOWsutra,DUB,DUB,8,779,3,0:00:00,https://i1.sndcdn.com/artworks-GDiJpggFg27JRXo9-ZnhHqQ-t500x500.jpg,L-268,2025-01-26 23:36,"BURLESQUEsutra, DUBsutra, GLOWsutra where gratitude feeds, INDIEsutra, MANTRAsutra","Up A San Francisco Hill • BURLESQUEsutra • Humble Hippie Dub Dub Drums, Up A San Francisco Hill • DUBsutra • Humble Hippie Dub Dub Dreams, Up A San Francisco Hill • MANTRAsutra • Humble Hippie Drum Drum Beat, Up A San Francisco Hill • INDIEsutra • Humble Hippie Dub Dub House"
Waldo's Fascist Tango EPx3 VOL. 1 • Burlesque JAZZ,https://soundcloud.com/bananasutra/sets/waldos-fascist-tango-epx3-vol-1-blowsutra-burlesque,BLOWsutra,"BURLESQUE,JAZZ","BURLESQUE,JAZZ",3,682,7,0:00:00,https://i1.sndcdn.com/artworks-c3L1ZrA7GdTEUNpD-srMlmg-t500x500.png,L-271,,"BLOWsutra : APES (gone wrong), BURLESQUEsutra, QUACKsutra where we sing FU, Questions for the (kind) POPE in the Sky","[2] Waldo's Fascist Tango - HATjazz BURLESQUE, [1] Waldo's Fascist Tango - CATjazz BURLESQUE, [3] Waldo's Fascist Tango - Oh Boy Accordion BURLESQUE"
We Live Not By Lies ⚬ EPx12 ⚬ GROWsutra Revolution Ring,https://soundcloud.com/bananasutra/sets/we-live-not-by-lies-epx12-growsutra-revolution-ring,GROWsutra,"BURLESQUE,DUB,INDIE,LOFI,ROCK","BURLESQUE,DUB,GIPSY,INDIE,LOFI,PSYCHEDELIC,PUNK,ROCK",12,10981,108,0:00:00,https://i1.sndcdn.com/artworks-aUUxzKo6oEXsOIfq-vtqUJA-t500x500.png,L-273,,"BLOWsutra : REVOLT (now), BURLESQUEsutra, DUBsutra, GROWsutra where we be brave, INDIEsutra, KNOWsutra : (naked) TRUTH, LOFIsutra, ROCKsutra","[10] We Live Not By Lies - GROWsutra Post-Punk Rock Bar Girl BURLESQUE, [02] We Live Not By Lies - GROWsutra Pyschedelic Cello Dream Dub INDIE, [09] We Live Not By Lies - GROWsutra Tzigane Arabesk Fusion Indie LOFI, [03] We Live Not By Lies - GROWsutra Psychedelic Piano Cello INDIE, [12] We Live Not By Lies - GROWsutra IBYN Post-Punk BURLESQUE ROCK, [07] We Live Not By Lies - GROWsutra Tzigane Arabesk Fusion Indie LOFI, [01] We Live Not By Lies - GROWsutra Gipsy Poetry DUB, [08] We Live Not By Lies - GROWsutra Tzigane Arabesk Fusion Indie LOFI, [04] We Live Not By Lies - GROWsutra Psychedelic Piano Cello INDIE, [05] We Live Not By Lies - GROWsutra Tzigane Arabesk Fusion Indie LOFI, [11] We Live Not By Lies - GROWsutra IBYN Post-Punk BURLESQUE ROCK, [06] We Live Not By Lies - GROWsutra Tzigane Arabesk Fusion Indie LOFI"
We Remember What (We Remember What) We Feel☉EPx5 INDIE GROWsutra,https://soundcloud.com/bananasutra/sets/we-remember-what-we-remember-what-we-feelepx5-indie-growsutra,GROWsutra,INDIE,INDIE,5,1200,34,0:00:00,https://i1.sndcdn.com/artworks-InO7MMy9vHYpBdDo-YcZoDQ-t500x500.png,L-274,2025-06-02 23:28,"GROWsutra : DARE (to care), GROWsutra where we be brave, INDIEsutra","we remember what we remember when we feel 3, we remember what we remember when we feel 2, we remember what we remember when we feel 4, we remember what we remember when we feel 1, we remember what we remember when we feel 5"
We're Tiny Specks · Right?,https://soundcloud.com/bananasutra/sets/were-tiny-specks-right-bowsutra-epx11,BOWsutra,"LOFI,DUB,INDIE","LOFI,DUB,INDIE,PSYCHEDELIC,GIPSY",11,0,0,0:00:00,https://i1.sndcdn.com/artworks-iSBnDzZ6pNZ2thIT-zteX6Q-t1080x1080.jpg,,2026-04-12 20:04,"BOWsutra the last of 7 sutras · it's divine <3,DUBsutra,LOFIsutra,INDIEsutra",
Wet (Prickly) Peaches vol.2,https://soundcloud.com/bananasutra/sets/wet-prickly-peaches-vol2,FLOWsutra,BLUES,BLUES,9,2069,33,0:00:00,https://i1.sndcdn.com/artworks-y6GNuYSUFwSvEtI4-VH6lnQ-t500x500.jpg,L-276,2025-02-08 23:13,"BANJOsutra, BLUESsutra, DUBsutra, FLOWsutra : WET (my friend), INDIEsutra, JAZZsutra, SHOWsutra where bananas play","Wet Peaches • Blues BANJOsutra, Wet Peaches • Cello INDIEsutra (1), Wet Peaches • Cello INDIEsutra (2), Wet Peaches • Cello INDIEsutra (3), Wet Peaches • Cello INDIEsutra, Wet Peaches • DUBsutra (1), Wet Peaches • DUBsutra (2), Wet Peaches • DUBsutra (3), Wet Peaches • JAZZsutra"
What It's About - Blues Dub Murica Mantra EPx7,https://soundcloud.com/bananasutra/sets/what-its-about-blues-dub-murica-mantra-epx7,BLOWsutra,"BLUES,DUB,MANTRA","BLUES,DUB,MANTRA",7,1495,21,0:00:00,https://i1.sndcdn.com/artworks-GLU0pK07IFyP9sOF-R4l6cg-t500x500.jpg,L-288,,"BLUESsutra, GROWsutra : DARE (to care), INDIEsutra, MANTRAsutra, QUACKsutra where we sing FU","[03] What It's About - INDIEsutra, [04] What It's About - DUBsutra, [02] What It's About - BLUESsutra, [06] What It's About - Drum MANTRAsutra, [07] What It's About - Drum MANTRAsutra, [05] What It's About - DUBsutra, [01] What It's About - BLUESsutra"
What It's About • Vol. 02 EPx6 • BLOWsutra Revolution Ring,https://soundcloud.com/bananasutra/sets/what-its-about-vol-02-epx6-blowsutra-revolution-ring,BLOWsutra,"BANJO,BLUES,BURLESQUE,JAZZ","BANJO,BLUES,BURLESQUE,JAZZ,PSYCHEDELIC,TRIP HOP",6,4860,73,0:00:00,https://i1.sndcdn.com/artworks-f5X1h7BNCNHQw6au-Qj1DyQ-t500x500.png,L-279,2025-11-20 22:24,,"[03] What It's About • Vol. 02 • BLOWsutra Revolution Ring Piano Jazz BURLESQUE, [06] What It's About • Vol. 02 • BLOWsutra Revolution Ring Psychedelic Banjo Trip Hop Blues JAZZ, [04] What It's About • Vol. 02 • BLOWsutra Revolution Ring Psychedelic Piano Trip Hop Blues JAZZ, [01] What It's About • Vol. 02 • BLOWsutra Revolution Ring Piano Jazz BURLESQUE, [02] What It's About • Vol. 02 • BLOWsutra Revolution Ring Piano Jazz BURLESQUE, [05] What It's About • Vol. 02 • BLOWsutra Revolution Ring Psychedelic BANJO Trip Hop Blues JAZZ"
What the Mirror Said (Reste Lucide) - GLOWsutra JAZZ,https://soundcloud.com/bananasutra/sets/what-the-mirror-said-reste-lucide-glowsutra-jazz,GLOWsutra,"BURLESQUE,INDIE,JAZZ","BURLESQUE,INDIE,JAZZ",5,758,7,0:00:00,https://i1.sndcdn.com/artworks-VQkWPBpI3EhvPQjd-JaXiYg-t500x500.png,L-281,,"BURLESQUEsutra, FRENCHsutra oui oui · sacrebleu, GLOWsutra : RAINBOWS (in my clouds), GLOWsutra where gratitude feeds, JAZZsutra, OUI OUI : Pardon (my French)","What the Mirror Said (Reste Lucide) • Lucille Clifton • GLOWsutra This Light French JAZZ, What the Mirror Said (Reste Lucide) • Lucille Clifton • GLOWsutra Believe French INDIE, What the Mirror Said (Reste Lucide) • Lucille Clifton • GLOWsutra Radiance French JAZZ, What the Mirror Said (Reste Lucide) • Lucille Clifton • GLOWsutra Miroir Oh Miroir French BURLESQUE, What the Mirror Said (Reste Lucide) • Lucille Clifton • GLOWsutra Lucide French JAZZ"
What's F-A-S-C-I-S-T? EPx8 VOL. 1 ☆ BLOWsutra JAZZ FOLK Fusion,https://soundcloud.com/bananasutra/sets/whats-f-a-s-c-i-s-t-epx9-vol-1-blowsutra-jazz-folk-fusion,BLOWsutra,"BURLESQUE,FOLK,JAZZ,LOFI","BURLESQUE,COUNTRY,FOLK,JAZZ,LOFI",8,1549,11,0:00:00,https://i1.sndcdn.com/artworks-ovG5pHzgSSHWXS4C-9duL4w-t500x500.png,L-283,,"BLOWsutra, BLOWsutra : CENSOR(ed), BURLESQUEsutra, FOLKsutra, FOTUS CIRCUS Playlist An American Freaks Show, GROWsutra where we be brave, JAZZsutra, LOFIsutra, QUACKsutra where we sing FU","[1] What's Fascist - My song is a little bit Snarky (misscheeky) - FOLK, [8] What's F-A-S-C-I-S-T  Welcome to the State of the not so Free (AD) - JAZZ LOFI, [4] What's Fascist - My song is a little bit Quirky [AD] - LOFI, [3] What's Fascist - My song is a little bit Quirky (LOFIstoryteller) - JAZZ, [7] What's F-A-S-C-I-S-T  Welcome to the State of the not so Free (psyTenor) - BURLESQUE, [6] What's Fascist - My Country's got a new Daddy (shewannaknow) - JAZZ LOFI, [2] What's Fascist - My song is a little bit Snarky (CATjazz) - BURLESQUE, [5] What's Fascist - My Country's got a new Daddy (IBYN) - FOLK"
When Did Seduction Become so Untrue? EPx16 Vol. 02 ䷶ KNOWsutra Flamenco Techno,https://soundcloud.com/bananasutra/sets/when-did-seduction-become-so-untrue-how-do-kids-learn-now-epx16-vol-02-knowsutra-flamenco-techno,KNOWsutra,"INDIE,WORLD","FADO,FLAMENCO,GIPSY",16,3351,21,0:00:00,https://i1.sndcdn.com/artworks-vJJyHyvScNYFs8IL-ASDhig-t500x500.png,L-284,,KNOWsutra : (naked) TRUTH,"[06] How Do Kids Learn KNOWsutra Gipsy Fado Flamenco Techno WORLD, [16] How Do Kids Learn KNOWsutra Gipsy Fado Flamenco Techno Arabesk WORLD, [15] How Do Kids Learn KNOWsutra Gipsy Fado Flamenco Techno Arabesk WORLD, [11] How Do Kids Learn KNOWsutra Gipsy Fado Flamenco Techno Arabesk WORLD 11, [07] How Do Kids Learn KNOWsutra Gipsy Fado Flamenco Techno WORLD, [12] How Do Kids Learn KNOWsutra Gipsy Fado Flamenco Techno Arabesk WORLD, [01] How Do Kids Learn? KNOWsutra Gipsy Fado Flamenco Techno WORLD 4, [04] How Do Kids Learn KNOWsutra Gipsy Fado Flamenco Techno WORLD, [13] How Do Kids Learn KNOWsutra Gipsy Fado Flamenco Techno Arabesk WORLD 13, [10] How Do Kids Learn KNOWsutra Gipsy Fado Flamenco Techno WORLD 10, [14] How Do Kids Learn? KNOWsutra Gipsy Fado Flamenco Techno Arabesk WORLD, [05] How Do Kids Learn KNOWsutra Gipsy Fado Flamenco Techno WORLD, [08] How Do Kids Learn KNOWsutra Gipsy Fado Flamenco Techno WORLD 2, [02] How Do Kids Learn? KNOWsutra Gipsy Fado Flamenco Techno WORLD, [09] How Do Kids Learn KNOWsutra Gipsy Fado Flamenco Techno WORLD, [03] How Do Kids Learn? KNOWsutra Gipsy Fado Flamenco Techno WORLD"
When We Duende (All Night) EPx9 ☯ DUB + BURLESQUEsutra,https://soundcloud.com/bananasutra/sets/when-we-duende-all-night-epx9-dub-burlesquesutra,SHOWsutra,"BURLESQUE,DUB,JAZZ","BURLESQUE,DUB,JAZZ",9,2352,20,0:00:00,https://i1.sndcdn.com/artworks-9BOw1039glUsyHSi-RcOVWw-t500x500.png,L-285,,"BURLESQUEsutra, DUBsutra, FLOWsutra : WET (my friend), JAZZsutra","When We Duende 1 - FLOWsutra DUB, When We Duende 9 - SHOWsutra BURLESQUE, When We Duende 8 - SHOWsutra BURLESQUE, When We Duende 7 - SHOWsutra BURLESQUE, When We Duende 5 - SHOWsutra BURLESQUE, When We Duende 3 - FLOWsutra DUB, When We Duende 2 - FLOWsutra DUB, When We Duende 4 - SHOWsutra JAZZ DUB, When We Duende 6 - SHOWsutra BURLESQUE"
When We Duende · Encore ★ Arabesk Fado Soul EPx2 VOL.2,https://soundcloud.com/bananasutra/sets/when-we-duende-encore-arabesk-fado-soul-epx2-vol2,FLOWsutra,INDIE,"FADO,SOUL",2,446,4,0:00:00,https://i1.sndcdn.com/artworks-2HTk9xJWFp1O434r-CXIyuA-t500x500.png,L-295,2025-06-16 11:25,"FLOWsutra : WET (my friend), LOFIsutra","When We Duende, Encore 2 ★ Arabesk Fado Soul, When We Duende, Encore 1 ★ Arabesk Fado Soul"
Where Hope Expires ℧ EPx8 VOL.02,https://soundcloud.com/bananasutra/sets/where-hope-expires-epx8-vol02,BLOWsutra,"DUB,FOLK,INDIE,JAZZ","DUB,FOLK,INDIE,JAZZ",8,1752,21,0:00:00,https://i1.sndcdn.com/artworks-RDHQvbzOVwhs5g5O-y1W0yw-t500x500.png,L-287,,"BLOWsutra, BLOWsutra : EGO (gone loco), DUBsutra, FOLKsutra, INDIEsutra, JAZZsutra, MANTRAsutra","Where Hope Expires - dem sed Indie DUB, Where Hope Expires - Rebound Dub JAZZ, Where Hope Expires - Capela pbgal JAZZ, Where Hope Expires - Queen of Authentic FOLK, Where Hope Expires - She Wanna Know Capela JAZZ, Where Hope Expires - dem sed Dub INDIE FOLK, Where Hope Expires - String Me Jazzy INDIE, Where Hope Expires - Piano CAT JAZZ"
Where We Begin (Preakly Peaches) EPx4,https://soundcloud.com/bananasutra/sets/where-we-begin-preakly-peaches-epx4,FLOWsutra,"BURLESQUE,DUB","BURLESQUE,DUB",4,774,9,0:00:00,https://i1.sndcdn.com/artworks-jm4lztgC6B1n1CHp-ql6gNg-t500x500.jpg,L-288,2024-12-23 12:00,"BURLESQUEsutra, FLOWsutra : WET (my friend), FLOWsutra where time is space, INDIEsutra, ROCKsutra","Where We Begin (one) : BURLESQUEsutra, Where We Begin (two) : INDIEsutra, Where We Begin (three) : BURLESQUEsutra, Where We Begin (four) : ROCKsutra"
